qkey,attribute,configuration,declared_class_idx,declared_class,declaration,steer_class_idx,steer_class,magnitude,from_idx,to_idx_exclusive,seed,n_options,option_letters,options,response_distribution,question
SOCIETY_WHT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,5.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.08838043, 0.14171508, 0.28957611, 0.42215449, 0.05817396]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,7.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.12681814, 0.21295153, 0.28377283, 0.30148518, 0.07497235]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,9.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.16712531, 0.26550522, 0.26447013, 0.21167924, 0.09122009]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,13.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.20774917, 0.32302755, 0.20532879, 0.13439517, 0.12949926]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,1.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.07348204, 0.06400171, 0.56870288, 0.22314265, 0.07067069]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,3.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.08674132, 0.06256901, 0.41402182, 0.33659738, 0.10007048]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,5.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.10604168, 0.06691232, 0.25794551, 0.4171564, 0.15194407]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,7.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.13917005, 0.07600333, 0.18551043, 0.37119019, 0.22812602]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,9.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.17067645, 0.08609889, 0.13825175, 0.30292952, 0.30204332]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,13.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.13988023, 0.12784529, 0.07001069, 0.2416914, 0.42057243]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,1.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.05095813, 0.06234191, 0.51007748, 0.334517, 0.04210548]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,3.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.03233513, 0.05127554, 0.38578504, 0.49054384, 0.04006037]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,5.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.02690281, 0.04723897, 0.32062048, 0.56051272, 0.04472496]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,7.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.04042108, 0.05801372, 0.35572433, 0.47681326, 0.06902769]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,9.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.07775552, 0.07463085, 0.3902747, 0.34106916, 0.1162698]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,13.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.19512579, 0.09754219, 0.3173396, 0.18510257, 0.20488986]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,1.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.09035092, 0.08206485, 0.49697277, 0.25959462, 0.07101688]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,3.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.12196021, 0.08180029, 0.4432891, 0.26136082, 0.09158961]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,5.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.15640503, 0.09237327, 0.36793923, 0.27183178, 0.11145063]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,7.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.19582058, 0.11585003, 0.28883937, 0.27831718, 0.1211729]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,9.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.25402677, 0.14637475, 0.2179181, 0.25979701, 0.12188338]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
SOCIETY_WHT_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,13.0,19,29,42,5,"[""A"", ""B"", ""C"", ""D"", ""E""]","[""Very good for society"", ""Somewhat good for society"", ""Neither good nor bad for society"", ""Somewhat bad for society"", ""Very bad for society""]","[0.34832287, 0.18035492, 0.11724464, 0.22423624, 0.12984136]",Do you think white people declining as a share of the U.S. population is generally good or bad for our society?
UNIMMIGCOMM_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.05432001, 0.0650175, 0.47551695, 0.4051455]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.07235578, 0.07318188, 0.51503855, 0.33942384]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.09839191, 0.11752994, 0.50089675, 0.28318137]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.11059038, 0.20945418, 0.37816298, 0.30179241]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.10655683, 0.31858629, 0.25251517, 0.32234168]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.11255012, 0.53211802, 0.14776385, 0.20756802]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.05835505, 0.0950555, 0.54954994, 0.29703954]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.07979004, 0.16016042, 0.39245281, 0.36759675]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.11065691, 0.18713404, 0.26753408, 0.43467498]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.13447031, 0.15953158, 0.16998641, 0.5360117]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.15878709, 0.10744072, 0.13568522, 0.59808689]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.21778691, 0.07395367, 0.12543143, 0.58282799]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.0457609, 0.05661764, 0.68940735, 0.20821406]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04698405, 0.07555839, 0.7182796, 0.15917799]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04478024, 0.09188307, 0.71779275, 0.1455439]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04230632, 0.10001178, 0.70929563, 0.14838634]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04465127, 0.11192489, 0.7115441, 0.13187975]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.14041732, 0.14947346, 0.63796967, 0.07213961]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.02888642, 0.03988999, 0.50236583, 0.4288578]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.03231705, 0.04449688, 0.36607602, 0.55711007]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04088314, 0.0563189, 0.27748218, 0.62531573]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.06370898, 0.0809299, 0.25794929, 0.59741187]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.11363652, 0.11804795, 0.28235385, 0.48596171]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.21550575, 0.16046336, 0.34103048, 0.28300044]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.03952999, 0.07452189, 0.59335917, 0.29258892]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04238212, 0.12290648, 0.46885377, 0.36585754]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.05146385, 0.18801728, 0.39454955, 0.3659693]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.07314783, 0.23600885, 0.37603775, 0.31480554]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.11296786, 0.26705509, 0.35448217, 0.26549488]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.18441732, 0.33393663, 0.28340837, 0.19823772]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.04210504, 0.05023958, 0.52632785, 0.38132754]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.05064926, 0.06778267, 0.36513478, 0.5164333]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.08011383, 0.1347892, 0.24610616, 0.5389908]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.13588758, 0.17905204, 0.21789123, 0.46716911]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.17871854, 0.19012882, 0.19599661, 0.43515608]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.17788909, 0.27605864, 0.14848682, 0.39756542]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.02227303, 0.04711748, 0.62125742, 0.30935207]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.02014423, 0.05499886, 0.49937993, 0.425477]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.02790898, 0.07556872, 0.41984522, 0.47667709]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.05360489, 0.10639805, 0.42245942, 0.41753766]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.11632258, 0.13949208, 0.40759477, 0.33659056]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.33693382, 0.16166262, 0.30678174, 0.19462186]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,1.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.05443672, 0.06470836, 0.52950424, 0.35135069]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,3.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.08566885, 0.07713128, 0.4190087, 0.41819116]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,5.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.10566164, 0.08941153, 0.30574208, 0.49918476]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,7.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.1225464, 0.11278483, 0.22528726, 0.53938156]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,9.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.16178206, 0.15497772, 0.15818879, 0.52505141]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
UNIMMIGCOMM_W92,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,13.0,19,29,42,4,"[""A"", ""B"", ""C"", ""D""]","[""A lot better"", ""A little better"", ""A little worse"", ""A lot worse""]","[0.24013695, 0.23411651, 0.0877182, 0.4380284]","When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in"
USEXCEPT_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.48257732, 0.03953507, 0.4778876]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.31383544, 0.10440555, 0.58175904]",Which of these statements best describes your opinion about the United States?
