qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
ECON5_f_W54,socioeco,inferred,high,,5,"[0.76443987, 0.02144488, 0.16624434, 0.04470814, 0.00316279]"
ECON5_g_W54,socioeco,inferred,low,,5,"[0.05646659, 0.08343723, 0.34809591, 0.44165214, 0.07034813]"
ECON5_g_W54,socioeco,inferred,high,,5,"[0.05605209, 0.09011833, 0.30470646, 0.47147953, 0.07764359]"
ECON5_h_W54,socioeco,inferred,low,,5,"[0.07473708, 0.05178212, 0.30560489, 0.51242779, 0.05544813]"
ECON5_h_W54,socioeco,inferred,high,,5,"[0.05462262, 0.06315137, 0.33168525, 0.49351688, 0.05702388]"
ECON5_i_W54,socioeco,inferred,low,,5,"[0.14560278, 0.02869426, 0.45949775, 0.3185762, 0.04762901]"
ECON5_i_W54,socioeco,inferred,high,,5,"[0.21274123, 0.02993868, 0.51232123, 0.20750948, 0.03748937]"
ECON5_j_W54,socioeco,inferred,low,,5,"[0.69799343, 0.02441716, 0.20175061, 0.07223892, 0.00359987]"
ECON5_j_W54,socioeco,inferred,high,,5,"[0.68940647, 0.04143491, 0.21475521, 0.05057492, 0.00382849]"
ECON5_k_W54,socioeco,inferred,low,,5,"[0.74667761, 0.01574424, 0.18430023, 0.05027714, 0.00300079]"
ECON5_k_W54,socioeco,inferred,high,,5,"[0.76505272, 0.02527004, 0.17614385, 0.03092241, 0.002611]"
FIN_SIT_W54,socioeco,inferred,low,,5,"[0.29564367, 0.02123892, 0.56975132, 0.11336611]"
FIN_SIT_W54,socioeco,inferred,high,,5,"[0.32869716, 0.03338805, 0.56511123, 0.07280354]"
GOVPRIORITYb_W54,socioeco,inferred,low,,5,"[0.04903465, 0.06837994, 0.30637148, 0.57621399]"
GOVPRIORITYb_W54,socioeco,inferred,high,,5,"[0.06032527, 0.079412, 0.26182863, 0.59843412]"
GOVPRIORITYc_W54,socioeco,inferred,low,,5,"[0.15813334, 0.02615763, 0.28738218, 0.52832685]"
GOVPRIORITYc_W54,socioeco,inferred,high,,5,"[0.18653748, 0.0346985, 0.34458503, 0.43417899]"
GOVPRIORITYd_W54,socioeco,inferred,low,,5,"[0.18023965, 0.02722478, 0.22338058, 0.56915502]"
GOVPRIORITYd_W54,socioeco,inferred,high,,5,"[0.1904856, 0.03459919, 0.25229349, 0.5226217]"
GOVPRIORITYf_W54,socioeco,inferred,low,,5,"[0.20657022, 0.03265537, 0.14230872, 0.6184657]"
GOVPRIORITYf_W54,socioeco,inferred,high,,5,"[0.18497665, 0.03453758, 0.12535743, 0.65512833]"
INEQ11_W54,socioeco,inferred,low,,5,"[0.57382966, 0.42617031]"
INEQ11_W54,socioeco,inferred,high,,5,"[0.55108186, 0.44891815]"
INEQ1_W54,socioeco,inferred,low,,5,"[0.19279214, 0.05450438, 0.75270345]"
INEQ1_W54,socioeco,inferred,high,,5,"[0.30864486, 0.0690412, 0.62231393]"
INEQ4_a_W54,socioeco,inferred,low,,5,"[0.76113895, 0.06138475, 0.09309949, 0.08437685]"
INEQ4_a_W54,socioeco,inferred,high,,5,"[0.76693983, 0.08439742, 0.1068829, 0.04177985]"
INEQ5_a_W54,socioeco,inferred,low,,5,"[0.42045706, 0.07773969, 0.39370619, 0.10809705]"
INEQ5_a_W54,socioeco,inferred,high,,5,"[0.38531111, 0.09634739, 0.43835432, 0.07998716]"
INEQ5_d_W54,socioeco,inferred,low,,5,"[0.46330162, 0.0306135, 0.36926104, 0.13682385]"
INEQ5_d_W54,socioeco,inferred,high,,5,"[0.44494698, 0.0422301, 0.42414314, 0.08867977]"
INEQ5_e_W54,socioeco,inferred,low,,5,"[0.61579021, 0.02980798, 0.27193134, 0.08247044]"
INEQ5_e_W54,socioeco,inferred,high,,5,"[0.56307186, 0.03983761, 0.34159316, 0.05549738]"
INEQ5_f_W54,socioeco,inferred,low,,5,"[0.37860263, 0.06698597, 0.42663425, 0.12777715]"
INEQ5_f_W54,socioeco,inferred,high,,5,"[0.33485153, 0.07106629, 0.50831762, 0.08576455]"
INEQ5_h_W54,socioeco,inferred,low,,5,"[0.39294837, 0.05070931, 0.40340681, 0.15293556]"
INEQ5_h_W54,socioeco,inferred,high,,5,"[0.38562918, 0.0697462, 0.46208104, 0.0825436]"
INEQ5_i_W54,socioeco,inferred,low,,5,"[0.48176221, 0.02863345, 0.29249946, 0.1971049]"
INEQ5_i_W54,socioeco,inferred,high,,5,"[0.47870336, 0.03961077, 0.36386965, 0.1178162]"
INEQ5_k_W54,socioeco,inferred,low,,5,"[0.233339, 0.04277071, 0.4776323, 0.24625797]"
INEQ5_k_W54,socioeco,inferred,high,,5,"[0.2604841, 0.06630875, 0.4634617, 0.20974547]"
INEQ5_l_W54,socioeco,inferred,low,,5,"[0.06991629, 0.06337108, 0.57796943, 0.28874318]"
INEQ5_l_W54,socioeco,inferred,high,,5,"[0.07935951, 0.07038492, 0.58113731, 0.26911825]"
INEQ5_m_W54,socioeco,inferred,low,,5,"[0.0426902, 0.06262721, 0.5145257, 0.38015686]"
INEQ5_m_W54,socioeco,inferred,high,,5,"[0.04938324, 0.06958349, 0.54660831, 0.33442498]"
INEQ8_a_W54,socioeco,inferred,low,,5,"[0.13291902, 0.05335073, 0.63854585, 0.17518443]"
INEQ8_a_W54,socioeco,inferred,high,,5,"[0.17015403, 0.07490221, 0.63727486, 0.11766888]"
INEQ8_b_W54,socioeco,inferred,low,,5,"[0.16167178, 0.07058766, 0.58321261, 0.18452798]"
INEQ8_b_W54,socioeco,inferred,high,,5,"[0.14233546, 0.08160999, 0.63824485, 0.13780969]"
INEQ8_c_W54,socioeco,inferred,low,,5,"[0.22389802, 0.06248878, 0.48026681, 0.2333464]"
INEQ8_c_W54,socioeco,inferred,high,,5,"[0.26309203, 0.07678927, 0.4819036, 0.1782151]"
INEQ8_d_W54,socioeco,inferred,low,,5,"[0.24342858, 0.10479926, 0.46955227, 0.18221985]"
INEQ8_d_W54,socioeco,inferred,high,,5,"[0.25556281, 0.12125966, 0.48277768, 0.14039984]"
INEQ8_f_W54,socioeco,inferred,low,,5,"[0.22899172, 0.07015256, 0.53472634, 0.16612939]"
INEQ8_f_W54,socioeco,inferred,high,,5,"[0.25879143, 0.09589564, 0.52467601, 0.12063693]"
INEQ8_g_W54,socioeco,inferred,low,,5,"[0.19610796, 0.05023615, 0.62651839, 0.12713753]"
INEQ8_g_W54,socioeco,inferred,high,,5,"[0.24188755, 0.07612461, 0.59084706, 0.09114077]"
INEQ8_h_W54,socioeco,inferred,low,,5,"[0.08557302, 0.06128175, 0.52959306, 0.32355218]"
INEQ8_h_W54,socioeco,inferred,high,,5,"[0.09813422, 0.06591054, 0.41465168, 0.42130359]"
INEQ8_i_W54,socioeco,inferred,low,,5,"[0.20959485, 0.06824825, 0.49874602, 0.2234109]"
INEQ8_i_W54,socioeco,inferred,high,,5,"[0.2387751, 0.08534966, 0.51776472, 0.15811049]"
INEQ8_j_W54,socioeco,inferred,low,,5,"[0.12168933, 0.06700964, 0.59241896, 0.21888208]"
INEQ8_j_W54,socioeco,inferred,high,,5,"[0.15603783, 0.08246695, 0.58468659, 0.17680858]"
JOBTRAIN_W54,socioeco,inferred,low,,5,"[0.55215345, 0.0132921, 0.43455447]"
JOBTRAIN_W54,socioeco,inferred,high,,5,"[0.54375788, 0.01498903, 0.44125307]"
WORRY2a_W54,socioeco,inferred,low,,5,"[0.24017737, 0.02788363, 0.29493835, 0.39700179, 0.03999886]"
WORRY2a_W54,socioeco,inferred,high,,5,"[0.17559938, 0.04137264, 0.51840205, 0.24691345, 0.0177125]"
WORRY2b_W54,socioeco,inferred,low,,5,"[0.45589315, 0.0646163, 0.2512669, 0.21351042, 0.01471324]"
WORRY2b_W54,socioeco,inferred,high,,5,"[0.38423905, 0.08456917, 0.36548567, 0.1554802, 0.01022589]"
WORRY2c_W54,socioeco,inferred,low,,5,"[0.28692069, 0.04268768, 0.30047687, 0.31220886, 0.0577059]"
WORRY2c_W54,socioeco,inferred,high,,5,"[0.31806233, 0.0874815, 0.39102089, 0.16450827, 0.03892704]"
WORRY2d_W54,socioeco,inferred,low,,5,"[0.32307437, 0.02559587, 0.25857351, 0.35918652, 0.03356972]"
WORRY2d_W54,socioeco,inferred,high,,5,"[0.33123127, 0.0403321, 0.37042007, 0.24147739, 0.01653915]"
WORRY2e_W54,socioeco,inferred,low,,5,"[0.21990514, 0.03768229, 0.29324638, 0.42634345, 0.02282276]"
WORRY2e_W54,socioeco,inferred,high,,5,"[0.21568529, 0.05227027, 0.44061309, 0.27940932, 0.01202204]"
GAP21Q10_W82,socioeco,inferred,low,,5,"[0.19691199, 0.07672822, 0.72635981]"
GAP21Q10_W82,socioeco,inferred,high,,5,"[0.2702886, 0.1046958, 0.62501561]"
GAP21Q13_b_W82,socioeco,inferred,low,,5,"[0.23341605, 0.06700132, 0.37799032, 0.32159228]"
GAP21Q13_b_W82,socioeco,inferred,high,,5,"[0.27570496, 0.0980734, 0.40741839, 0.21880326]"
GAP21Q15_a_W82,socioeco,inferred,low,,5,"[0.10297661, 0.00909865, 0.87165751, 0.00937042, 0.00689677]"
GAP21Q15_a_W82,socioeco,inferred,high,,5,"[0.08347062, 0.01016271, 0.88980026, 0.00934067, 0.00722573]"
GAP21Q15_b_W82,socioeco,inferred,low,,5,"[0.02755488, 0.00153958, 0.96707218, 0.00151265, 0.0023207]"
GAP21Q15_b_W82,socioeco,inferred,high,,5,"[0.03186356, 0.00183826, 0.96209569, 0.0015869, 0.00261561]"
GAP21Q15_c_W82,socioeco,inferred,low,,5,"[0.03932236, 0.00361267, 0.95044539, 0.00345116, 0.00316842]"
GAP21Q15_c_W82,socioeco,inferred,high,,5,"[0.03889511, 0.00399087, 0.95101312, 0.00301844, 0.00308248]"
GAP21Q15_d_W82,socioeco,inferred,low,,5,"[0.11193939, 0.00788258, 0.85927574, 0.01015315, 0.01074914]"
GAP21Q15_d_W82,socioeco,inferred,high,,5,"[0.06402308, 0.00513209, 0.92021182, 0.00479634, 0.00583671]"
GAP21Q15_e_W82,socioeco,inferred,low,,5,"[0.03869033, 0.0027823, 0.95413961, 0.00203712, 0.00235064]"
GAP21Q15_e_W82,socioeco,inferred,high,,5,"[0.03516348, 0.00289117, 0.95748169, 0.00184815, 0.0026155]"
GAP21Q15_f_W82,socioeco,inferred,low,,5,"[0.06292574, 0.00375451, 0.92706938, 0.00283852, 0.00341184]"
GAP21Q15_f_W82,socioeco,inferred,high,,5,"[0.04805696, 0.00370735, 0.94149786, 0.00262989, 0.00410791]"
GAP21Q17_W82,socioeco,inferred,low,,5,"[0.46413806, 0.05716217, 0.26489627, 0.21380352]"
GAP21Q17_W82,socioeco,inferred,high,,5,"[0.55408844, 0.08648214, 0.25213101, 0.10729841]"
GAP21Q19_a_W82,socioeco,inferred,low,,5,"[0.0564131, 0.02467911, 0.13036948, 0.78853834]"
GAP21Q19_a_W82,socioeco,inferred,high,,5,"[0.15771298, 0.04466199, 0.24006645, 0.55755857]"
GAP21Q19_b_W82,socioeco,inferred,low,,5,"[0.21089392, 0.01080827, 0.06233959, 0.7159582]"
GAP21Q19_b_W82,socioeco,inferred,high,,5,"[0.56944109, 0.0181548, 0.06221019, 0.35019392]"
GAP21Q19_c_W82,socioeco,inferred,low,,5,"[0.14461479, 0.00832153, 0.06504401, 0.78201965]"
GAP21Q19_c_W82,socioeco,inferred,high,,5,"[0.22320556, 0.01607446, 0.13668194, 0.62403803]"
GAP21Q19_d_W82,socioeco,inferred,low,,5,"[0.35012694, 0.01743544, 0.20401595, 0.42842165]"
GAP21Q19_d_W82,socioeco,inferred,high,,5,"[0.57821462, 0.02131805, 0.11325534, 0.28721201]"
GAP21Q19_e_W82,socioeco,inferred,low,,5,"[0.51905399, 0.01213884, 0.10915073, 0.35965645]"
GAP21Q19_e_W82,socioeco,inferred,high,,5,"[0.72071469, 0.01735245, 0.08057312, 0.18135975]"
GAP21Q21_a_W82,socioeco,inferred,low,,5,"[0.66417415, 0.07969402, 0.12978909, 0.12634273]"
GAP21Q21_a_W82,socioeco,inferred,high,,5,"[0.70262237, 0.09357766, 0.11249693, 0.09130304]"
GAP21Q21_e_W82,socioeco,inferred,low,,5,"[0.44937602, 0.08502959, 0.23371527, 0.23187913]"
GAP21Q21_e_W82,socioeco,inferred,high,,5,"[0.47488317, 0.12733878, 0.22948079, 0.16829728]"
GAP21Q23_W82,socioeco,inferred,low,,5,"[0.18810723, 0.03158086, 0.08029689, 0.70001502]"
GAP21Q23_W82,socioeco,inferred,high,,5,"[0.22456768, 0.0376332, 0.07539747, 0.66240164]"
GAP21Q24_W82,socioeco,inferred,low,,5,"[0.62840789, 0.01370692, 0.0704399, 0.28744532]"
GAP21Q24_W82,socioeco,inferred,high,,5,"[0.75539335, 0.01434584, 0.11922003, 0.11104078]"
GAP21Q25_W82,socioeco,inferred,low,,5,"[0.08826637, 0.01576607, 0.36420461, 0.53176294]"
GAP21Q25_W82,socioeco,inferred,high,,5,"[0.18551403, 0.0256328, 0.54805116, 0.24080202]"
GAP21Q26_a_W82,socioeco,inferred,low,,5,"[0.81138431, 0.01335364, 0.12510196, 0.05016007]"
GAP21Q26_a_W82,socioeco,inferred,high,,5,"[0.79985364, 0.01726277, 0.14681853, 0.03606507]"
GAP21Q26_b_W82,socioeco,inferred,low,,5,"[0.87581074, 0.00908103, 0.06365815, 0.05145004]"
GAP21Q26_b_W82,socioeco,inferred,high,,5,"[0.91524014, 0.0107872, 0.05172092, 0.02225176]"
GAP21Q26_c_W82,socioeco,inferred,low,,5,"[0.43607329, 0.01351912, 0.15782534, 0.39258224]"
GAP21Q26_c_W82,socioeco,inferred,high,,5,"[0.5597868, 0.0161795, 0.14352637, 0.28050734]"
GAP21Q27_W82,socioeco,inferred,low,,5,"[0.07684811, 0.08545385, 0.83769808]"
GAP21Q27_W82,socioeco,inferred,high,,5,"[0.09244578, 0.10762748, 0.79992671]"
GAP21Q28_W82,socioeco,inferred,low,,5,"[0.60740827, 0.00847896, 0.11419005, 0.26992274]"
GAP21Q28_W82,socioeco,inferred,high,,5,"[0.76180469, 0.01287073, 0.12783752, 0.09748707]"
GAP21Q31_W82,socioeco,inferred,low,,5,"[0.73841403, 0.0110381, 0.11678561, 0.13376227]"
GAP21Q31_W82,socioeco,inferred,high,,5,"[0.73920895, 0.01827191, 0.15760165, 0.0849175]"
GAP21Q32_W82,socioeco,inferred,low,,5,"[0.72999862, 0.08094931, 0.15761669, 0.03143537]"
GAP21Q32_W82,socioeco,inferred,high,,5,"[0.68601973, 0.12732138, 0.15802405, 0.02863484]"
GAP21Q33_c_W82,socioeco,inferred,low,,5,"[0.64602715, 0.07663581, 0.27733705]"
GAP21Q33_c_W82,socioeco,inferred,high,,5,"[0.63292884, 0.08288055, 0.28419061]"
GAP21Q33_g_W82,socioeco,inferred,low,,5,"[0.13074051, 0.15116003, 0.71809943]"
GAP21Q33_g_W82,socioeco,inferred,high,,5,"[0.1961809, 0.19588295, 0.60793618]"
GAP21Q33_i_W82,socioeco,inferred,low,,5,"[0.21192617, 0.11651833, 0.6715555]"
GAP21Q33_i_W82,socioeco,inferred,high,,5,"[0.2837278, 0.10763484, 0.60863734]"
GAP21Q33_j_W82,socioeco,inferred,low,,5,"[0.78062777, 0.06430364, 0.1550686]"
GAP21Q33_j_W82,socioeco,inferred,high,,5,"[0.70434692, 0.07953977, 0.2161133]"
GAP21Q33_m_W82,socioeco,inferred,low,,5,"[0.59407195, 0.10095026, 0.30497782]"
GAP21Q33_m_W82,socioeco,inferred,high,,5,"[0.52855096, 0.13901635, 0.3324327]"
GAP21Q33_n_W82,socioeco,inferred,low,,5,"[0.2006307, 0.24309965, 0.55626965]"
GAP21Q33_n_W82,socioeco,inferred,high,,5,"[0.22476062, 0.22795171, 0.54728767]"
GAP21Q33_q_W82,socioeco,inferred,low,,5,"[0.46225606, 0.10194773, 0.43579623]"
GAP21Q33_q_W82,socioeco,inferred,high,,5,"[0.45757076, 0.09979473, 0.44263449]"
GAP21Q33_r_W82,socioeco,inferred,low,,5,"[0.4819093, 0.10359145, 0.41449924]"
GAP21Q33_r_W82,socioeco,inferred,high,,5,"[0.46557289, 0.10262359, 0.43180352]"
GAP21Q33_s_W82,socioeco,inferred,low,,5,"[0.09538204, 0.1251202, 0.77949774]"
GAP21Q33_s_W82,socioeco,inferred,high,,5,"[0.1183694, 0.14183402, 0.7397966]"
GAP21Q34_a_W82,socioeco,inferred,low,,5,"[0.10052174, 0.0103579, 0.08081271, 0.80830765]"
GAP21Q34_a_W82,socioeco,inferred,high,,5,"[0.53187345, 0.018145, 0.07420569, 0.37577584]"
GAP21Q34_b_W82,socioeco,inferred,low,,5,"[0.0096544, 0.01380126, 0.03349832, 0.94304601]"
GAP21Q34_b_W82,socioeco,inferred,high,,5,"[0.0324355, 0.04396746, 0.08685501, 0.83674203]"
GAP21Q34_c_W82,socioeco,inferred,low,,5,"[0.03051793, 0.02525316, 0.08731184, 0.85691707]"
GAP21Q34_c_W82,socioeco,inferred,high,,5,"[0.11532051, 0.05480619, 0.17218705, 0.65768623]"
GAP21Q34_d_W82,socioeco,inferred,low,,5,"[0.17464926, 0.01426937, 0.0872181, 0.72386326]"
GAP21Q34_d_W82,socioeco,inferred,high,,5,"[0.58156214, 0.01832193, 0.07110028, 0.32901562]"
GAP21Q34_e_W82,socioeco,inferred,low,,5,"[0.10915117, 0.00964417, 0.07848788, 0.80271678]"
GAP21Q34_e_W82,socioeco,inferred,high,,5,"[0.50512415, 0.0144261, 0.06880962, 0.41164012]"
GAP21Q34_f_W82,socioeco,inferred,low,,5,"[0.07792946, 0.01812537, 0.11428486, 0.78966029]"
GAP21Q34_f_W82,socioeco,inferred,high,,5,"[0.33897773, 0.02526103, 0.13317636, 0.50258487]"
GAP21Q38_a_W82,socioeco,inferred,low,,5,"[0.36550006, 0.03774809, 0.28272372, 0.31402808]"
GAP21Q38_a_W82,socioeco,inferred,high,,5,"[0.49753747, 0.05116346, 0.28659548, 0.16470361]"
GAP21Q38_b_W82,socioeco,inferred,low,,5,"[0.32517238, 0.04661414, 0.35463065, 0.27358284]"
GAP21Q38_b_W82,socioeco,inferred,high,,5,"[0.39974369, 0.07043733, 0.38204384, 0.14777512]"
GAP21Q38_c_W82,socioeco,inferred,low,,5,"[0.32430709, 0.0434026, 0.39808022, 0.23421011]"
GAP21Q38_c_W82,socioeco,inferred,high,,5,"[0.3435857, 0.05139267, 0.47893372, 0.12608792]"
GAP21Q41_W82,socioeco,inferred,low,,5,"[0.70027145, 0.00640418, 0.06744648, 0.22587789]"
GAP21Q41_W82,socioeco,inferred,high,,5,"[0.86195426, 0.00595635, 0.04673808, 0.08535133]"
GAP21Q43_g_W82,socioeco,inferred,low,,5,"[0.42212694, 0.06008457, 0.3417716, 0.17601691]"
GAP21Q43_g_W82,socioeco,inferred,high,,5,"[0.39640553, 0.07211636, 0.35086495, 0.18061318]"
GAP21Q47_W82,socioeco,inferred,low,,5,"[0.0313954, 0.02113018, 0.15638435, 0.79109006]"
GAP21Q47_W82,socioeco,inferred,high,,5,"[0.03831832, 0.02541938, 0.17448837, 0.76177392]"
GAP21Q4_a_W82,socioeco,inferred,low,,5,"[0.31676294, 0.02531438, 0.10863456, 0.5492881]"
GAP21Q4_a_W82,socioeco,inferred,high,,5,"[0.51024072, 0.02917818, 0.11688288, 0.34369825]"
GAP21Q4_b_W82,socioeco,inferred,low,,5,"[0.27639297, 0.01472862, 0.03551299, 0.6733654]"
GAP21Q4_b_W82,socioeco,inferred,high,,5,"[0.40736836, 0.02092726, 0.0376954, 0.53400899]"
GAP21Q4_c_W82,socioeco,inferred,low,,5,"[0.67777223, 0.01578733, 0.05438091, 0.25205956]"
GAP21Q4_c_W82,socioeco,inferred,high,,5,"[0.81261513, 0.01820788, 0.06062848, 0.10854853]"
GAP21Q4_d_W82,socioeco,inferred,low,,5,"[0.49275039, 0.01542638, 0.04856102, 0.44326223]"
GAP21Q4_d_W82,socioeco,inferred,high,,5,"[0.64823803, 0.02257401, 0.05885506, 0.2703329]"
GAP21Q4_e_W82,socioeco,inferred,low,,5,"[0.63338574, 0.01166819, 0.04029249, 0.31465359]"
GAP21Q4_e_W82,socioeco,inferred,high,,5,"[0.75110105, 0.01517635, 0.05210346, 0.18161914]"
GAP21Q4_f_W82,socioeco,inferred,low,,5,"[0.45627625, 0.00932247, 0.08602306, 0.4483782]"
GAP21Q4_f_W82,socioeco,inferred,high,,5,"[0.62146568, 0.01099705, 0.09341978, 0.27411747]"
GAP21Q7_a_W82,socioeco,inferred,low,,5,"[0.50352188, 0.02402127, 0.21050994, 0.26194692]"
GAP21Q7_a_W82,socioeco,inferred,high,,5,"[0.65019109, 0.02593732, 0.167667, 0.15620458]"
GAP21Q7_b_W82,socioeco,inferred,low,,5,"[0.15292293, 0.0296128, 0.13698704, 0.68047721]"
GAP21Q7_b_W82,socioeco,inferred,high,,5,"[0.17223424, 0.04129764, 0.14303349, 0.64343463]"
GAP21Q7_d_W82,socioeco,inferred,low,,5,"[0.75249059, 0.017209, 0.09985017, 0.13045021]"
GAP21Q7_d_W82,socioeco,inferred,high,,5,"[0.78638138, 0.02708377, 0.09213876, 0.09439608]"
BILLION_W92,socioeco,inferred,low,,5,"[0.31706912, 0.09152858, 0.59140231]"
BILLION_W92,socioeco,inferred,high,,5,"[0.40768118, 0.10575106, 0.48656778]"
CANDEXP_W92,socioeco,inferred,low,,5,"[0.68611583, 0.0116072, 0.18509811, 0.11717884]"
CANDEXP_W92,socioeco,inferred,high,,5,"[0.67878109, 0.02197035, 0.22981452, 0.06943403]"
ELECT_CONF3_PRVFR_W92,socioeco,inferred,low,,5,"[0.02836528, 0.02843273, 0.05609748, 0.88710453]"
ELECT_CONF3_PRVFR_W92,socioeco,inferred,high,,5,"[0.04060794, 0.03462989, 0.07616576, 0.84859641]"
ELECT_CONF3_PRVSUP_W92,socioeco,inferred,low,,5,"[0.67123003, 0.01700266, 0.11168242, 0.20008485]"
ELECT_CONF3_PRVSUP_W92,socioeco,inferred,high,,5,"[0.74622, 0.02821645, 0.13578404, 0.08977951]"
ELECT_IMPT3_PRVFR_W92,socioeco,inferred,low,,5,"[0.0288558, 0.02432621, 0.14636925, 0.80044876]"
ELECT_IMPT3_PRVFR_W92,socioeco,inferred,high,,5,"[0.06983884, 0.03588328, 0.22605276, 0.66822514]"
FREECOLL_W92,socioeco,inferred,low,,5,"[0.88862842, 0.00462927, 0.03626017, 0.07048212]"
FREECOLL_W92,socioeco,inferred,high,,5,"[0.86774353, 0.00833346, 0.05951264, 0.0644104]"
GODMORALIMP_W92,socioeco,inferred,low,,5,"[0.26367725, 0.02934853, 0.57868326, 0.12829094]"
GODMORALIMP_W92,socioeco,inferred,high,,5,"[0.24182206, 0.02945001, 0.61310291, 0.11562501]"
LEGALIMMIGAMT_W92,socioeco,inferred,low,,5,"[0.05709746, 0.06175227, 0.22271051, 0.58450587, 0.07393387]"
LEGALIMMIGAMT_W92,socioeco,inferred,high,,5,"[0.07198157, 0.08055237, 0.22694957, 0.51914279, 0.10137369]"
POLINTOL2_a_W92,socioeco,inferred,low,,5,"[0.10220143, 0.098036, 0.30620494, 0.49355762]"
POLINTOL2_a_W92,socioeco,inferred,high,,5,"[0.12441607, 0.11452886, 0.2697946, 0.49126049]"
PROG_RNEED_W92,socioeco,inferred,low,,5,"[0.66680309, 0.13955941, 0.19363752]"
PROG_RNEED_W92,socioeco,inferred,high,,5,"[0.73287922, 0.14815155, 0.11896923]"
RACESURV52MOD_W92,socioeco,inferred,low,,5,"[0.03521124, 0.03159764, 0.09010891, 0.84308221]"
RACESURV52MOD_W92,socioeco,inferred,high,,5,"[0.03843485, 0.03802895, 0.09801409, 0.82552211]"
REPRSNTDEM_W92,socioeco,inferred,low,,5,"[0.1341046, 0.03394084, 0.18337321, 0.64858135]"
REPRSNTDEM_W92,socioeco,inferred,high,,5,"[0.20324528, 0.03583309, 0.22021088, 0.54071075]"
REPRSNTREP_W92,socioeco,inferred,low,,5,"[0.05519299, 0.07359679, 0.26913912, 0.60207108]"
REPRSNTREP_W92,socioeco,inferred,high,,5,"[0.06482349, 0.10838617, 0.258163, 0.56862733]"
SOCIETY_GUNS_W92,socioeco,inferred,low,,5,"[0.1407568, 0.02243365, 0.12213035, 0.6930277, 0.02165149]"
SOCIETY_GUNS_W92,socioeco,inferred,high,,5,"[0.21116125, 0.0302832, 0.11669836, 0.61049868, 0.03135854]"
SOCIETY_RELG_W92,socioeco,inferred,low,,5,"[0.66858224, 0.04334628, 0.2276622, 0.05612222, 0.00428707]"
SOCIETY_RELG_W92,socioeco,inferred,high,,5,"[0.61676962, 0.07073809, 0.25271503, 0.05272, 0.00705724]"
SOCIETY_RHIST_W92,socioeco,inferred,low,,5,"[0.69524834, 0.05467998, 0.16540955, 0.07941818, 0.00524395]"
SOCIETY_RHIST_W92,socioeco,inferred,high,,5,"[0.58111687, 0.06136401, 0.20092532, 0.14747696, 0.00911685]"
SOCIETY_SSM_W92,socioeco,inferred,low,,5,"[0.06308925, 0.02887549, 0.16372291, 0.71796564, 0.02634669]"
SOCIETY_SSM_W92,socioeco,inferred,high,,5,"[0.10388367, 0.0323761, 0.16171972, 0.6733349, 0.02868562]"
SOCIETY_TRANS_W92,socioeco,inferred,low,,5,"[0.46421052, 0.01556421, 0.13035575, 0.38045214, 0.00941738]"
SOCIETY_TRANS_W92,socioeco,inferred,high,,5,"[0.60310743, 0.01798663, 0.10115769, 0.2668283, 0.01091992]"
SOCIETY_WHT_W92,socioeco,inferred,low,,5,"[0.07343073, 0.07897548, 0.47416289, 0.3150083, 0.05842261]"
SOCIETY_WHT_W92,socioeco,inferred,high,,5,"[0.07278525, 0.08749683, 0.43753287, 0.33961349, 0.06257155]"
UNIMMIGCOMM_W92,socioeco,inferred,low,,5,"[0.03840978, 0.0614264, 0.43915081, 0.461013]"
UNIMMIGCOMM_W92,socioeco,inferred,high,,5,"[0.04473929, 0.0675499, 0.35372032, 0.53399048]"
USEXCEPT_W92,socioeco,inferred,low,,5,"[0.12868224, 0.12443831, 0.74687946]"
USEXCEPT_W92,socioeco,inferred,high,,5,"[0.19890568, 0.1278731, 0.67322122]"
USMILSIZ_W92,socioeco,inferred,low,,5,"[0.11776478, 0.0294689, 0.32983423, 0.50565243, 0.01727968]"
USMILSIZ_W92,socioeco,inferred,high,,5,"[0.31833474, 0.04370332, 0.35667135, 0.26184441, 0.01944617]"
WHADVANT_W92,socioeco,inferred,low,,5,"[0.09718961, 0.11402697, 0.52754995, 0.2612335]"
WHADVANT_W92,socioeco,inferred,high,,5,"[0.10342636, 0.12991511, 0.49154327, 0.27511526]"
