qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
FIN_SIT_W54,socioeco,inferred,low,,5,"[0.01939052, 0.28477463, 0.27131322, 0.42452161]"
FIN_SIT_W54,socioeco,inferred,high,,5,"[0.9002575, 0.0946189, 0.00077256, 0.00435106]"
GOVPRIORITYb_W54,socioeco,inferred,low,,5,"[0.05332652, 0.94664993, 2.286e-05, 6.7e-07]"
GOVPRIORITYb_W54,socioeco,inferred,high,,5,"[0.18139493, 0.81860029, 3.32e-06, 1.45e-06]"
GOVPRIORITYc_W54,socioeco,inferred,low,,5,"[0.98303534, 0.01696466, 0.0, 0.0]"
GOVPRIORITYc_W54,socioeco,inferred,high,,5,"[0.99795436, 0.00204567, 0.0, 0.0]"
GOVPRIORITYd_W54,socioeco,inferred,low,,5,"[0.99981244, 0.00018759, 0.0, 0.0]"
GOVPRIORITYd_W54,socioeco,inferred,high,,5,"[0.99999983, 1.8e-07, 0.0, 0.0]"
GOVPRIORITYf_W54,socioeco,inferred,low,,5,"[0.99508237, 0.00491764, 0.0, 1e-08]"
GOVPRIORITYf_W54,socioeco,inferred,high,,5,"[0.99917046, 0.00082955, 0.0, 1e-08]"
INEQ11_W54,socioeco,inferred,low,,5,"[4.6e-07, 0.99999955]"
INEQ11_W54,socioeco,inferred,high,,5,"[0.00011386, 0.99988614]"
INEQ1_W54,socioeco,inferred,low,,5,"[0.99999287, 1e-08, 7.12e-06]"
INEQ1_W54,socioeco,inferred,high,,5,"[0.99999824, 0.0, 1.77e-06]"
INEQ4_a_W54,socioeco,inferred,low,,5,"[0.13028236, 0.86971758, 8e-08, 2e-08]"
INEQ4_a_W54,socioeco,inferred,high,,5,"[0.11117062, 0.88882927, 1.1e-07, 2e-08]"
INEQ5_a_W54,socioeco,inferred,low,,5,"[0.50578935, 0.49421046, 2e-07, 0.0]"
INEQ5_a_W54,socioeco,inferred,high,,5,"[0.73836186, 0.26163803, 1.1e-07, 0.0]"
INEQ5_d_W54,socioeco,inferred,low,,5,"[0.0134982, 0.98594261, 0.00055901, 1.9e-07]"
INEQ5_d_W54,socioeco,inferred,high,,5,"[0.01917125, 0.98079792, 3.081e-05, 3e-08]"
INEQ5_e_W54,socioeco,inferred,low,,5,"[0.56163761, 0.43836234, 5e-08, 0.0]"
INEQ5_e_W54,socioeco,inferred,high,,5,"[0.94749889, 0.05250112, 1e-08, 0.0]"
INEQ5_f_W54,socioeco,inferred,low,,5,"[0.27515797, 0.72483974, 2.27e-06, 4e-08]"
INEQ5_f_W54,socioeco,inferred,high,,5,"[0.30590454, 0.69409423, 1.2e-06, 4e-08]"
INEQ5_h_W54,socioeco,inferred,low,,5,"[0.53104441, 0.46895222, 3.34e-06, 0.0]"
INEQ5_h_W54,socioeco,inferred,high,,5,"[0.725523, 0.27447688, 1.3e-07, 0.0]"
INEQ5_i_W54,socioeco,inferred,low,,5,"[0.94803042, 0.05196948, 1.1e-07, 0.0]"
INEQ5_i_W54,socioeco,inferred,high,,5,"[0.99447831, 0.0055217, 3e-08, 0.0]"
INEQ5_k_W54,socioeco,inferred,low,,5,"[0.99998403, 1.596e-05, 0.0, 0.0]"
INEQ5_k_W54,socioeco,inferred,high,,5,"[0.99999976, 2.4e-07, 0.0, 0.0]"
INEQ5_l_W54,socioeco,inferred,low,,5,"[7.99e-06, 0.81839007, 0.18150681, 9.511e-05]"
INEQ5_l_W54,socioeco,inferred,high,,5,"[1.698e-05, 0.80977833, 0.19014499, 5.968e-05]"
INEQ5_m_W54,socioeco,inferred,low,,5,"[1.2e-06, 0.72914862, 0.2708413, 8.87e-06]"
INEQ5_m_W54,socioeco,inferred,high,,5,"[1.58e-06, 0.62902869, 0.37096108, 8.66e-06]"
INEQ8_a_W54,socioeco,inferred,low,,5,"[0.02672588, 0.9732741, 2e-08, 0.0]"
INEQ8_a_W54,socioeco,inferred,high,,5,"[0.07857643, 0.92142351, 3e-08, 0.0]"
INEQ8_b_W54,socioeco,inferred,low,,5,"[0.00168178, 0.99830353, 1.469e-05, 0.0]"
INEQ8_b_W54,socioeco,inferred,high,,5,"[0.00989272, 0.99010645, 8.5e-07, 0.0]"
INEQ8_c_W54,socioeco,inferred,low,,5,"[0.13277878, 0.86722108, 1.1e-07, 0.0]"
INEQ8_c_W54,socioeco,inferred,high,,5,"[0.22053217, 0.77946769, 1.3e-07, 0.0]"
INEQ8_d_W54,socioeco,inferred,low,,5,"[0.02571427, 0.97428532, 4e-07, 0.0]"
INEQ8_d_W54,socioeco,inferred,high,,5,"[0.02343911, 0.97656073, 1.6e-07, 0.0]"
INEQ8_f_W54,socioeco,inferred,low,,5,"[0.00038082, 0.99888966, 0.00072951, 0.0]"
INEQ8_f_W54,socioeco,inferred,high,,5,"[0.00206715, 0.99792552, 7.35e-06, 0.0]"
INEQ8_g_W54,socioeco,inferred,low,,5,"[0.39457787, 0.60542116, 9.7e-07, 0.0]"
INEQ8_g_W54,socioeco,inferred,high,,5,"[0.8642065, 0.13579336, 1.1e-07, 0.0]"
INEQ8_h_W54,socioeco,inferred,low,,5,"[3.3e-07, 8.8e-07, 0.78603447, 0.21396434]"
INEQ8_h_W54,socioeco,inferred,high,,5,"[4.5e-07, 8.6e-07, 0.66187263, 0.33812607]"
INEQ8_i_W54,socioeco,inferred,low,,5,"[0.05269587, 0.94730294, 1.19e-06, 0.0]"
INEQ8_i_W54,socioeco,inferred,high,,5,"[0.06274095, 0.93725852, 5.5e-07, 0.0]"
INEQ8_j_W54,socioeco,inferred,low,,5,"[0.00588543, 0.99028567, 0.00382885, 6e-08]"
INEQ8_j_W54,socioeco,inferred,high,,5,"[0.00513098, 0.96700766, 0.02786118, 1.8e-07]"
JOBTRAIN_W54,socioeco,inferred,low,,5,"[1.0, 0.0, 0.0]"
JOBTRAIN_W54,socioeco,inferred,high,,5,"[1.0, 0.0, 0.0]"
WORRY2a_W54,socioeco,inferred,low,,5,"[3.6e-07, 1.84e-06, 0.00014505, 0.20431089, 0.79554182]"
WORRY2a_W54,socioeco,inferred,high,,5,"[9.9e-07, 1.51e-06, 6.642e-05, 0.45740032, 0.5425307]"
WORRY2b_W54,socioeco,inferred,low,,5,"[0.0, 1e-08, 3.54e-05, 0.78908414, 0.21088045]"
WORRY2b_W54,socioeco,inferred,high,,5,"[0.0, 1e-08, 1.864e-05, 0.89331122, 0.10667011]"
WORRY2c_W54,socioeco,inferred,low,,5,"[2e-06, 7.27e-06, 0.00482142, 0.62328282, 0.37188647]"
WORRY2c_W54,socioeco,inferred,high,,5,"[6e-07, 1.78e-06, 9.055e-05, 0.87148412, 0.12842298]"
WORRY2d_W54,socioeco,inferred,low,,5,"[0.00113309, 1.503e-05, 0.07627019, 0.86621636, 0.05636536]"
WORRY2d_W54,socioeco,inferred,high,,5,"[0.00028126, 6.99e-06, 0.01653233, 0.97072158, 0.01245784]"
WORRY2e_W54,socioeco,inferred,low,,5,"[3.44e-06, 3.36e-06, 0.13503948, 0.83960333, 0.0253504]"
WORRY2e_W54,socioeco,inferred,high,,5,"[8.7e-07, 1.9e-06, 0.01807453, 0.97533169, 0.00659101]"
GAP21Q10_W82,socioeco,inferred,low,,5,"[0.06794029, 0.01565903, 0.91640064]"
GAP21Q10_W82,socioeco,inferred,high,,5,"[0.06506883, 0.00752974, 0.92740144]"
GAP21Q13_b_W82,socioeco,inferred,low,,5,"[0.00044774, 0.99955226, 0.0, 0.0]"
GAP21Q13_b_W82,socioeco,inferred,high,,5,"[0.00097019, 0.99902982, 0.0, 0.0]"
GAP21Q15_a_W82,socioeco,inferred,low,,5,"[6e-08, 0.01664416, 0.00516935, 0.97818434, 2.09e-06]"
GAP21Q15_a_W82,socioeco,inferred,high,,5,"[1e-07, 0.00848383, 0.00265718, 0.98885645, 2.44e-06]"
GAP21Q15_b_W82,socioeco,inferred,low,,5,"[0.00084622, 0.99541265, 0.00360139, 0.00013945, 3.1e-07]"
GAP21Q15_b_W82,socioeco,inferred,high,,5,"[0.00393958, 0.99603976, 2.011e-05, 5.1e-07, 1e-08]"
GAP21Q15_c_W82,socioeco,inferred,low,,5,"[9.43e-06, 0.99797082, 0.00172111, 0.0002984, 2.4e-07]"
GAP21Q15_c_W82,socioeco,inferred,high,,5,"[0.00019744, 0.99977624, 2.347e-05, 2.84e-06, 2e-08]"
GAP21Q15_d_W82,socioeco,inferred,low,,5,"[0.01487482, 0.98378493, 0.00064901, 0.00069065, 5.7e-07]"
GAP21Q15_d_W82,socioeco,inferred,high,,5,"[0.0656188, 0.93424659, 4.461e-05, 8.975e-05, 2.9e-07]"
GAP21Q15_e_W82,socioeco,inferred,low,,5,"[0.01126887, 0.9868773, 0.0008123, 0.00104115, 3.8e-07]"
GAP21Q15_e_W82,socioeco,inferred,high,,5,"[0.08264722, 0.91733042, 1.353e-05, 8.74e-06, 9e-08]"
GAP21Q15_f_W82,socioeco,inferred,low,,5,"[0.01969573, 0.98026863, 3.264e-05, 2.96e-06, 5e-08]"
GAP21Q15_f_W82,socioeco,inferred,high,,5,"[0.09447499, 0.9055082, 1.535e-05, 1.37e-06, 5e-08]"
GAP21Q17_W82,socioeco,inferred,low,,5,"[2.577e-05, 0.99486171, 0.00511253, 2e-08]"
GAP21Q17_W82,socioeco,inferred,high,,5,"[4.278e-05, 0.99947973, 0.00047749, 1e-08]"
GAP21Q19_a_W82,socioeco,inferred,low,,5,"[2.2e-07, 0.38194643, 0.61804493, 8.45e-06]"
GAP21Q19_a_W82,socioeco,inferred,high,,5,"[5.8e-07, 0.72170034, 0.27827998, 1.909e-05]"
GAP21Q19_b_W82,socioeco,inferred,low,,5,"[0.99044647, 0.00954892, 9.4e-07, 3.67e-06]"
GAP21Q19_b_W82,socioeco,inferred,high,,5,"[0.99998595, 1.392e-05, 3e-08, 9e-08]"
GAP21Q19_c_W82,socioeco,inferred,low,,5,"[0.0, 0.0, 0.99999931, 7e-07]"
GAP21Q19_c_W82,socioeco,inferred,high,,5,"[0.0, 0.0, 0.99999969, 2.9e-07]"
GAP21Q19_d_W82,socioeco,inferred,low,,5,"[1.17e-05, 0.15910277, 0.84088519, 3.1e-07]"
GAP21Q19_d_W82,socioeco,inferred,high,,5,"[3.2e-06, 0.07208523, 0.92791111, 4.8e-07]"
GAP21Q19_e_W82,socioeco,inferred,low,,5,"[3e-08, 0.01389407, 0.98610575, 1.8e-07]"
GAP21Q19_e_W82,socioeco,inferred,high,,5,"[3.3e-07, 0.11487458, 0.88512437, 6.9e-07]"
GAP21Q21_a_W82,socioeco,inferred,low,,5,"[0.57471456, 0.1158454, 0.3094394, 6.4e-07]"
GAP21Q21_a_W82,socioeco,inferred,high,,5,"[0.43774981, 0.04947793, 0.51277208, 1.7e-07]"
GAP21Q21_e_W82,socioeco,inferred,low,,5,"[7e-08, 7e-08, 0.99999983, 3e-08]"
GAP21Q21_e_W82,socioeco,inferred,high,,5,"[1.5e-07, 1.5e-07, 0.99999969, 1e-08]"
GAP21Q23_W82,socioeco,inferred,low,,5,"[0.46938734, 0.53061209, 5.2e-07, 2e-08]"
GAP21Q23_W82,socioeco,inferred,high,,5,"[0.9196957, 0.08030421, 9e-08, 0.0]"
GAP21Q24_W82,socioeco,inferred,low,,5,"[0.50366241, 0.49633621, 1.36e-06, 3e-08]"
GAP21Q24_W82,socioeco,inferred,high,,5,"[0.8587348, 0.14126451, 6.8e-07, 1e-08]"
GAP21Q25_W82,socioeco,inferred,low,,5,"[0.00205363, 0.99794534, 1.04e-06, 0.0]"
GAP21Q25_W82,socioeco,inferred,high,,5,"[0.01325215, 0.98674692, 9.5e-07, 0.0]"
GAP21Q26_a_W82,socioeco,inferred,low,,5,"[0.0, 6.75e-06, 0.71488064, 0.28511257]"
GAP21Q26_a_W82,socioeco,inferred,high,,5,"[0.0, 1.137e-05, 0.96316424, 0.03682438]"
GAP21Q26_b_W82,socioeco,inferred,low,,5,"[1.7e-07, 0.47199053, 0.52800799, 1.36e-06]"
GAP21Q26_b_W82,socioeco,inferred,high,,5,"[2.4e-07, 0.55713953, 0.44285845, 1.77e-06]"
GAP21Q26_c_W82,socioeco,inferred,low,,5,"[2.86e-06, 0.99403347, 0.00596239, 1.26e-06]"
GAP21Q26_c_W82,socioeco,inferred,high,,5,"[6.69e-06, 0.99991116, 8.199e-05, 1.4e-07]"
GAP21Q27_W82,socioeco,inferred,low,,5,"[0.6166341, 0.38163878, 0.00172708]"
GAP21Q27_W82,socioeco,inferred,high,,5,"[0.91131369, 0.08775863, 0.00092771]"
GAP21Q28_W82,socioeco,inferred,low,,5,"[0.0, 0.01216668, 0.98783331, 0.0]"
GAP21Q28_W82,socioeco,inferred,high,,5,"[0.0, 0.00013309, 0.9998669, 0.0]"
GAP21Q31_W82,socioeco,inferred,low,,5,"[0.999747, 0.00025297, 1e-08, 1e-08]"
GAP21Q31_W82,socioeco,inferred,high,,5,"[0.99999652, 3.48e-06, 0.0, 0.0]"
GAP21Q32_W82,socioeco,inferred,low,,5,"[9e-08, 0.99999556, 4.28e-06, 5e-08]"
GAP21Q32_W82,socioeco,inferred,high,,5,"[2.8e-07, 0.99999699, 2.71e-06, 3e-08]"
GAP21Q33_c_W82,socioeco,inferred,low,,5,"[0.01180447, 0.98819209, 3.45e-06]"
GAP21Q33_c_W82,socioeco,inferred,high,,5,"[0.01085375, 0.98914558, 6.8e-07]"
GAP21Q33_g_W82,socioeco,inferred,low,,5,"[0.00021623, 0.99975529, 2.848e-05]"
GAP21Q33_g_W82,socioeco,inferred,high,,5,"[0.00045034, 0.9995458, 3.87e-06]"
GAP21Q33_i_W82,socioeco,inferred,low,,5,"[0.68921277, 0.31078624, 1e-06]"
GAP21Q33_i_W82,socioeco,inferred,high,,5,"[0.91202191, 0.08797779, 3e-07]"
GAP21Q33_j_W82,socioeco,inferred,low,,5,"[0.99996986, 3.014e-05, 0.0]"
GAP21Q33_j_W82,socioeco,inferred,high,,5,"[0.99992413, 7.588e-05, 0.0]"
GAP21Q33_m_W82,socioeco,inferred,low,,5,"[0.73686145, 0.2631382, 3.2e-07]"
GAP21Q33_m_W82,socioeco,inferred,high,,5,"[0.6527979, 0.3472015, 5.9e-07]"
GAP21Q33_n_W82,socioeco,inferred,low,,5,"[0.01249144, 0.98750467, 3.88e-06]"
GAP21Q33_n_W82,socioeco,inferred,high,,5,"[0.04712883, 0.95287055, 6.2e-07]"
GAP21Q33_q_W82,socioeco,inferred,low,,5,"[6.33e-05, 0.99841571, 0.00152098]"
GAP21Q33_q_W82,socioeco,inferred,high,,5,"[9.648e-05, 0.99978052, 0.000123]"
GAP21Q33_r_W82,socioeco,inferred,low,,5,"[0.10898402, 0.89101593, 5e-08]"
GAP21Q33_r_W82,socioeco,inferred,high,,5,"[0.08594371, 0.91405628, 3e-08]"
GAP21Q33_s_W82,socioeco,inferred,low,,5,"[7e-08, 0.77401556, 0.22598435]"
GAP21Q33_s_W82,socioeco,inferred,high,,5,"[1.3e-07, 0.97144518, 0.02855466]"
GAP21Q34_a_W82,socioeco,inferred,low,,5,"[4.205e-05, 0.9998854, 7.253e-05, 2e-08]"
GAP21Q34_a_W82,socioeco,inferred,high,,5,"[0.00013574, 0.9998614, 2.87e-06, 1e-08]"
GAP21Q34_b_W82,socioeco,inferred,low,,5,"[3.046e-05, 0.80523247, 0.19473698, 1.2e-07]"
GAP21Q34_b_W82,socioeco,inferred,high,,5,"[1.484e-05, 0.98880433, 0.01118069, 1.7e-07]"
GAP21Q34_c_W82,socioeco,inferred,low,,5,"[2.74e-06, 0.63061802, 0.36937868, 5.5e-07]"
GAP21Q34_c_W82,socioeco,inferred,high,,5,"[3.95e-06, 0.58065534, 0.41933977, 9.5e-07]"
GAP21Q34_d_W82,socioeco,inferred,low,,5,"[2.967e-05, 0.97342548, 0.02654478, 4e-08]"
GAP21Q34_d_W82,socioeco,inferred,high,,5,"[9.955e-05, 0.99912815, 0.00077229, 3e-08]"
GAP21Q34_e_W82,socioeco,inferred,low,,5,"[0.01172895, 0.98827081, 2.4e-07, 0.0]"
GAP21Q34_e_W82,socioeco,inferred,high,,5,"[0.01992491, 0.98007493, 1.5e-07, 1e-08]"
GAP21Q34_f_W82,socioeco,inferred,low,,5,"[2.81e-06, 0.81946468, 0.18053246, 8e-08]"
GAP21Q34_f_W82,socioeco,inferred,high,,5,"[2.98e-06, 0.99820483, 0.00179214, 5e-08]"
GAP21Q38_a_W82,socioeco,inferred,low,,5,"[0.59540447, 0.4045954, 9e-08, 5e-08]"
GAP21Q38_a_W82,socioeco,inferred,high,,5,"[0.94728109, 0.0527189, 0.0, 1e-08]"
GAP21Q38_b_W82,socioeco,inferred,low,,5,"[0.92521171, 0.07478827, 0.0, 0.0]"
GAP21Q38_b_W82,socioeco,inferred,high,,5,"[0.97552343, 0.02447655, 0.0, 0.0]"
GAP21Q38_c_W82,socioeco,inferred,low,,5,"[0.99903005, 0.00096995, 0.0, 0.0]"
GAP21Q38_c_W82,socioeco,inferred,high,,5,"[0.99950266, 0.00049732, 0.0, 0.0]"
GAP21Q41_W82,socioeco,inferred,low,,5,"[2e-08, 0.19382487, 0.80616001, 1.511e-05]"
GAP21Q41_W82,socioeco,inferred,high,,5,"[4e-08, 0.14512468, 0.85486431, 1.098e-05]"
GAP21Q43_g_W82,socioeco,inferred,low,,5,"[0.81037793, 0.18962094, 1.15e-06, 1e-08]"
GAP21Q43_g_W82,socioeco,inferred,high,,5,"[0.98642019, 0.01357975, 7e-08, 0.0]"
GAP21Q47_W82,socioeco,inferred,low,,5,"[0.0, 0.0, 0.99745078, 0.00254925]"
GAP21Q47_W82,socioeco,inferred,high,,5,"[0.0, 1e-08, 0.99804378, 0.00195626]"
GAP21Q4_a_W82,socioeco,inferred,low,,5,"[0.00222391, 0.99743465, 4.102e-05, 0.00030045]"
GAP21Q4_a_W82,socioeco,inferred,high,,5,"[0.00716011, 0.9923877, 1.782e-05, 0.00043433]"
GAP21Q4_b_W82,socioeco,inferred,low,,5,"[0.19654827, 0.80342744, 1.555e-05, 8.75e-06]"
GAP21Q4_b_W82,socioeco,inferred,high,,5,"[0.26803513, 0.73196031, 1.47e-06, 3.1e-06]"
GAP21Q4_c_W82,socioeco,inferred,low,,5,"[0.21316662, 0.78683043, 5.1e-07, 2.47e-06]"
GAP21Q4_c_W82,socioeco,inferred,high,,5,"[0.4828865, 0.51711191, 2e-07, 1.4e-06]"
GAP21Q4_d_W82,socioeco,inferred,low,,5,"[1.2e-06, 0.99897009, 0.00091476, 0.00011394]"
GAP21Q4_d_W82,socioeco,inferred,high,,5,"[4.6e-07, 0.99940477, 0.00053713, 5.764e-05]"
GAP21Q4_e_W82,socioeco,inferred,low,,5,"[0.00082783, 0.99916114, 9.35e-06, 1.68e-06]"
GAP21Q4_e_W82,socioeco,inferred,high,,5,"[0.00015574, 0.99984331, 6.4e-07, 2.9e-07]"
GAP21Q4_f_W82,socioeco,inferred,low,,5,"[1.12e-05, 0.82361256, 0.00323757, 0.17313868]"
GAP21Q4_f_W82,socioeco,inferred,high,,5,"[2.472e-05, 0.99179496, 0.00155145, 0.00662888]"
GAP21Q7_a_W82,socioeco,inferred,low,,5,"[3.3e-07, 0.02538978, 0.75836348, 0.21624643]"
GAP21Q7_a_W82,socioeco,inferred,high,,5,"[1.05e-06, 0.04742764, 0.91711242, 0.03545887]"
GAP21Q7_b_W82,socioeco,inferred,low,,5,"[0.98186586, 0.0181341, 6e-08, 2e-08]"
GAP21Q7_b_W82,socioeco,inferred,high,,5,"[0.99650608, 0.00349391, 3e-08, 1e-08]"
GAP21Q7_d_W82,socioeco,inferred,low,,5,"[0.483563, 0.51643687, 1.2e-07, 3e-08]"
GAP21Q7_d_W82,socioeco,inferred,high,,5,"[0.56958617, 0.43041369, 1.2e-07, 2e-08]"
BILLION_W92,socioeco,inferred,low,,5,"[0.00049102, 8.2e-07, 0.99950814]"
BILLION_W92,socioeco,inferred,high,,5,"[0.00420844, 3.1e-07, 0.99579124]"
CANDEXP_W92,socioeco,inferred,low,,5,"[0.52955404, 0.46909006, 0.00132456, 3.134e-05]"
CANDEXP_W92,socioeco,inferred,high,,5,"[0.89125868, 0.10873886, 2.1e-06, 3.7e-07]"
ELECT_CONF3_PRVFR_W92,socioeco,inferred,low,,5,"[0.0, 5.9e-07, 0.99948386, 0.00051556]"
ELECT_CONF3_PRVFR_W92,socioeco,inferred,high,,5,"[0.0, 1.07e-06, 0.99996126, 3.767e-05]"
ELECT_CONF3_PRVSUP_W92,socioeco,inferred,low,,5,"[0.00281415, 0.99706788, 0.00011431, 3.68e-06]"
ELECT_CONF3_PRVSUP_W92,socioeco,inferred,high,,5,"[0.00439213, 0.99535416, 0.00024928, 4.42e-06]"
ELECT_IMPT3_PRVFR_W92,socioeco,inferred,low,,5,"[0.9999805, 1.948e-05, 0.0, 1e-08]"
ELECT_IMPT3_PRVFR_W92,socioeco,inferred,high,,5,"[0.99999964, 3.5e-07, 0.0, 0.0]"
FREECOLL_W92,socioeco,inferred,low,,5,"[0.00230641, 0.99769278, 6.9e-07, 1e-07]"
FREECOLL_W92,socioeco,inferred,high,,5,"[0.00080201, 0.99919496, 2.77e-06, 2.5e-07]"
GODMORALIMP_W92,socioeco,inferred,low,,5,"[1e-08, 0.51833954, 0.00079017, 0.48087027]"
GODMORALIMP_W92,socioeco,inferred,high,,5,"[1e-08, 0.88638188, 0.00073701, 0.11288111]"
LEGALIMMIGAMT_W92,socioeco,inferred,low,,5,"[0.0, 0.00866039, 0.99133752, 2.06e-06, 1e-08]"
LEGALIMMIGAMT_W92,socioeco,inferred,high,,5,"[0.0, 0.01042263, 0.9895734, 3.94e-06, 3e-08]"
POLINTOL2_a_W92,socioeco,inferred,low,,5,"[0.0001342, 0.99870863, 0.0011534, 3.77e-06]"
POLINTOL2_a_W92,socioeco,inferred,high,,5,"[0.00255493, 0.99726524, 0.0001779, 1.88e-06]"
PROG_RNEED_W92,socioeco,inferred,low,,5,"[1.0, 3e-08, 0.0]"
PROG_RNEED_W92,socioeco,inferred,high,,5,"[1.0, 2e-08, 0.0]"
RACESURV52MOD_W92,socioeco,inferred,low,,5,"[4e-08, 4.4e-07, 0.98674371, 0.01325583]"
RACESURV52MOD_W92,socioeco,inferred,high,,5,"[2e-08, 2.9e-07, 0.99910245, 0.00089725]"
REPRSNTDEM_W92,socioeco,inferred,low,,5,"[0.0, 1.56e-05, 0.99998286, 1.55e-06]"
REPRSNTDEM_W92,socioeco,inferred,high,,5,"[0.0, 0.00088921, 0.99910636, 4.46e-06]"
REPRSNTREP_W92,socioeco,inferred,low,,5,"[0.0, 0.0, 0.99999404, 5.98e-06]"
REPRSNTREP_W92,socioeco,inferred,high,,5,"[0.0, 5.5e-07, 0.99999564, 3.79e-06]"
SOCIETY_GUNS_W92,socioeco,inferred,low,,5,"[0.0, 0.0, 0.0, 5.68e-06, 0.99999433]"
SOCIETY_GUNS_W92,socioeco,inferred,high,,5,"[0.0, 0.0, 0.0, 5.8e-06, 0.9999942]"
SOCIETY_RELG_W92,socioeco,inferred,low,,5,"[0.0, 5e-08, 0.99999721, 2.74e-06, 0.0]"
SOCIETY_RELG_W92,socioeco,inferred,high,,5,"[0.0, 1.2e-07, 0.9999908, 9.08e-06, 0.0]"
SOCIETY_RHIST_W92,socioeco,inferred,low,,5,"[0.19531849, 0.80468151, 0.0, 1e-08, 0.0]"
SOCIETY_RHIST_W92,socioeco,inferred,high,,5,"[0.03045825, 0.96954176, 0.0, 1e-08, 0.0]"
SOCIETY_SSM_W92,socioeco,inferred,low,,5,"[0.00780648, 0.98633053, 0.005863, 1e-08, 0.0]"
SOCIETY_SSM_W92,socioeco,inferred,high,,5,"[0.00541023, 0.99458379, 5.99e-06, 0.0, 0.0]"
SOCIETY_TRANS_W92,socioeco,inferred,low,,5,"[0.99735097, 0.00264898, 0.0, 0.0, 0.0]"
SOCIETY_TRANS_W92,socioeco,inferred,high,,5,"[0.99794246, 0.00205756, 0.0, 0.0, 0.0]"
SOCIETY_WHT_W92,socioeco,inferred,low,,5,"[0.0, 4e-08, 0.99999995, 0.0, 0.0]"
SOCIETY_WHT_W92,socioeco,inferred,high,,5,"[0.0, 1.6e-07, 0.99999986, 0.0, 0.0]"
UNIMMIGCOMM_W92,socioeco,inferred,low,,5,"[9.5e-07, 0.99999876, 1e-07, 1.8e-07]"
UNIMMIGCOMM_W92,socioeco,inferred,high,,5,"[3.79e-06, 0.99998898, 6.4e-06, 8.6e-07]"
USEXCEPT_W92,socioeco,inferred,low,,5,"[0.0, 1.0, 2e-08]"
USEXCEPT_W92,socioeco,inferred,high,,5,"[0.0, 1.0, 0.0]"
USMILSIZ_W92,socioeco,inferred,low,,5,"[1.61e-06, 0.4504323, 0.54946016, 0.00010481, 1.09e-06]"
USMILSIZ_W92,socioeco,inferred,high,,5,"[1.11e-06, 0.33912749, 0.66034351, 0.00052483, 3.05e-06]"
WHADVANT_W92,socioeco,inferred,low,,5,"[0.32609729, 0.67390182, 1.1e-07, 7.7e-07]"
WHADVANT_W92,socioeco,inferred,high,,5,"[0.27381109, 0.72618848, 9e-08, 3.3e-07]"
