qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein
INEQ8_h_W54,education,steered,20.0,Steered N=20,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.36554719720816775
INEQ8_h_W54,education,steered,20.0,Steered N=20,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.31824494146735205
INEQ8_h_W54,socioeco,declared,,Declared,low,INCOME,"Less than $30,000","Less than $30,000",True,0.9986026271179183
INEQ8_h_W54,socioeco,declared,,Declared,low,INCOME,"$100,000 or more","Less than $30,000",False,0.779516486829813
INEQ8_h_W54,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"Less than $30,000","Less than $30,000",True,0.7893131506692156
INEQ8_h_W54,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"$100,000 or more","Less than $30,000",False,0.41704250330783293
INEQ8_h_W54,socioeco,steered,2.0,Steered N=2,low,INCOME,"Less than $30,000","Less than $30,000",True,0.3441221133826921
INEQ8_h_W54,socioeco,steered,2.0,Steered N=2,low,INCOME,"$100,000 or more","Less than $30,000",False,0.22926058364720797
INEQ8_h_W54,socioeco,steered,4.0,Steered N=4,low,INCOME,"Less than $30,000","Less than $30,000",True,0.27546156724538445
INEQ8_h_W54,socioeco,steered,4.0,Steered N=4,low,INCOME,"$100,000 or more","Less than $30,000",False,0.2815157096638096
INEQ8_h_W54,socioeco,steered,6.0,Steered N=6,low,INCOME,"Less than $30,000","Less than $30,000",True,0.24182978336295607
INEQ8_h_W54,socioeco,steered,6.0,Steered N=6,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3178200670556354
INEQ8_h_W54,socioeco,steered,8.0,Steered N=8,low,INCOME,"Less than $30,000","Less than $30,000",True,0.19473328097571263
INEQ8_h_W54,socioeco,steered,8.0,Steered N=8,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3098859749582362
INEQ8_h_W54,socioeco,steered,10.0,Steered N=10,low,INCOME,"Less than $30,000","Less than $30,000",True,0.24130328065748446
INEQ8_h_W54,socioeco,steered,10.0,Steered N=10,low,INCOME,"$100,000 or more","Less than $30,000",False,0.30377815224799226
INEQ8_h_W54,socioeco,steered,12.0,Steered N=12,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2638995519443384
INEQ8_h_W54,socioeco,steered,12.0,Steered N=12,low,INCOME,"$100,000 or more","Less than $30,000",False,0.31232414819330695
INEQ8_h_W54,socioeco,steered,14.0,Steered N=14,low,INCOME,"Less than $30,000","Less than $30,000",True,0.22470801176213934
INEQ8_h_W54,socioeco,steered,14.0,Steered N=14,low,INCOME,"$100,000 or more","Less than $30,000",False,0.36178252648279946
INEQ8_h_W54,socioeco,steered,16.0,Steered N=16,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2290038839170458
INEQ8_h_W54,socioeco,steered,16.0,Steered N=16,low,INCOME,"$100,000 or more","Less than $30,000",False,0.44809002420515104
INEQ8_h_W54,socioeco,steered,18.0,Steered N=18,low,INCOME,"Less than $30,000","Less than $30,000",True,0.33293905526676626
INEQ8_h_W54,socioeco,steered,18.0,Steered N=18,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5520251955548715
INEQ8_h_W54,socioeco,steered,20.0,Steered N=20,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4288811519121365
INEQ8_h_W54,socioeco,steered,20.0,Steered N=20,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7282915825055303
INEQ8_h_W54,socioeco,declared,,Declared,high,INCOME,"Less than $30,000","$100,000 or more",False,0.9555771276940106
INEQ8_h_W54,socioeco,declared,,Declared,high,INCOME,"$100,000 or more","$100,000 or more",True,0.583306480332628
INEQ8_h_W54,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"Less than $30,000","$100,000 or more",False,0.7893131506692156
INEQ8_h_W54,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"$100,000 or more","$100,000 or more",True,0.41704250330783293
INEQ8_h_W54,socioeco,steered,2.0,Steered N=2,high,INCOME,"Less than $30,000","$100,000 or more",False,0.8103977716659692
INEQ8_h_W54,socioeco,steered,2.0,Steered N=2,high,INCOME,"$100,000 or more","$100,000 or more",True,0.43812712430458656
INEQ8_h_W54,socioeco,steered,4.0,Steered N=4,high,INCOME,"Less than $30,000","$100,000 or more",False,0.8451207429015194
INEQ8_h_W54,socioeco,steered,4.0,Steered N=4,high,INCOME,"$100,000 or more","$100,000 or more",True,0.47285009554013674
INEQ8_h_W54,socioeco,steered,6.0,Steered N=6,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7015322564806962
INEQ8_h_W54,socioeco,steered,6.0,Steered N=6,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3292616091193135
INEQ8_h_W54,socioeco,steered,8.0,Steered N=8,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4851256384899322
INEQ8_h_W54,socioeco,steered,8.0,Steered N=8,high,INCOME,"$100,000 or more","$100,000 or more",True,0.14494115144941133
INEQ8_h_W54,socioeco,steered,10.0,Steered N=10,high,INCOME,"Less than $30,000","$100,000 or more",False,0.28428719181933804
INEQ8_h_W54,socioeco,steered,10.0,Steered N=10,high,INCOME,"$100,000 or more","$100,000 or more",True,0.18282527997831466
INEQ8_h_W54,socioeco,steered,12.0,Steered N=12,high,INCOME,"Less than $30,000","$100,000 or more",False,0.15223305374370036
INEQ8_h_W54,socioeco,steered,12.0,Steered N=12,high,INCOME,"$100,000 or more","$100,000 or more",True,0.25897774554204467
INEQ8_h_W54,socioeco,steered,14.0,Steered N=14,high,INCOME,"Less than $30,000","$100,000 or more",False,0.10357136330252836
INEQ8_h_W54,socioeco,steered,14.0,Steered N=14,high,INCOME,"$100,000 or more","$100,000 or more",True,0.40254938250894345
INEQ8_h_W54,socioeco,steered,16.0,Steered N=16,high,INCOME,"Less than $30,000","$100,000 or more",False,0.163022498369775
INEQ8_h_W54,socioeco,steered,16.0,Steered N=16,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5158121459259675
INEQ8_h_W54,socioeco,steered,18.0,Steered N=18,high,INCOME,"Less than $30,000","$100,000 or more",False,0.23108742442687347
INEQ8_h_W54,socioeco,steered,18.0,Steered N=18,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5912580148009732
INEQ8_h_W54,socioeco,steered,20.0,Steered N=20,high,INCOME,"Less than $30,000","$100,000 or more",False,0.2623078538024649
INEQ8_h_W54,socioeco,steered,20.0,Steered N=20,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6227202841717278
INEQ8_i_W54,gender,declared,,Declared,male,SEX,Male,Male,True,0.613312752227334
INEQ8_i_W54,gender,declared,,Declared,male,SEX,Female,Male,False,0.8711999331971441
INEQ8_i_W54,gender,steered,0.0,Neutral (N=0),male,SEX,Male,Male,True,0.6856150067613441
INEQ8_i_W54,gender,steered,0.0,Neutral (N=0),male,SEX,Female,Male,False,0.9435021877311542
INEQ8_i_W54,gender,steered,2.0,Steered N=2,male,SEX,Male,Male,True,0.3374777065111788
INEQ8_i_W54,gender,steered,2.0,Steered N=2,male,SEX,Female,Male,False,0.5371748217022765
INEQ8_i_W54,gender,steered,4.0,Steered N=4,male,SEX,Male,Male,True,0.3778177599999999
INEQ8_i_W54,gender,steered,4.0,Steered N=4,male,SEX,Female,Male,False,0.6357049409698099
INEQ8_i_W54,gender,steered,6.0,Steered N=6,male,SEX,Male,Male,True,0.44358796209263074
INEQ8_i_W54,gender,steered,6.0,Steered N=6,male,SEX,Female,Male,False,0.7014751430624407
INEQ8_i_W54,gender,steered,8.0,Steered N=8,male,SEX,Male,Male,True,0.5541744383848682
INEQ8_i_W54,gender,steered,8.0,Steered N=8,male,SEX,Female,Male,False,0.7179394346714011
INEQ8_i_W54,gender,steered,10.0,Steered N=10,male,SEX,Male,Male,True,0.4215118532914013
INEQ8_i_W54,gender,steered,10.0,Steered N=10,male,SEX,Female,Male,False,0.6793990342612113
INEQ8_i_W54,gender,steered,12.0,Steered N=12,male,SEX,Male,Male,True,0.43146576640998113
INEQ8_i_W54,gender,steered,12.0,Steered N=12,male,SEX,Female,Male,False,0.6893529473797912
INEQ8_i_W54,gender,steered,14.0,Steered N=14,male,SEX,Male,Male,True,0.4532371842431613
INEQ8_i_W54,gender,steered,14.0,Steered N=14,male,SEX,Female,Male,False,0.7111243652129713
INEQ8_i_W54,gender,steered,16.0,Steered N=16,male,SEX,Male,Male,True,0.44250831405246993
INEQ8_i_W54,gender,steered,16.0,Steered N=16,male,SEX,Female,Male,False,0.7003954950222799
INEQ8_i_W54,gender,steered,18.0,Steered N=18,male,SEX,Male,Male,True,0.4373306753121352
INEQ8_i_W54,gender,steered,18.0,Steered N=18,male,SEX,Female,Male,False,0.6591818487779528
INEQ8_i_W54,gender,steered,20.0,Steered N=20,male,SEX,Male,Male,True,0.4288585451114711
INEQ8_i_W54,gender,steered,20.0,Steered N=20,male,SEX,Female,Male,False,0.6163046553055267
INEQ8_i_W54,gender,declared,,Declared,female,SEX,Male,Female,False,0.4426392537689742
INEQ8_i_W54,gender,declared,,Declared,female,SEX,Female,Female,True,0.5638699477527909
INEQ8_i_W54,gender,steered,0.0,Neutral (N=0),female,SEX,Male,Female,False,0.6856150067613441
INEQ8_i_W54,gender,steered,0.0,Neutral (N=0),female,SEX,Female,Female,True,0.9435021877311542
INEQ8_i_W54,gender,steered,2.0,Steered N=2,female,SEX,Male,Female,False,1.1790225906778156
INEQ8_i_W54,gender,steered,2.0,Steered N=2,female,SEX,Female,Female,True,1.4369097716476258
INEQ8_i_W54,gender,steered,4.0,Steered N=4,female,SEX,Male,Female,False,1.2622577585137784
INEQ8_i_W54,gender,steered,4.0,Steered N=4,female,SEX,Female,Female,True,1.5201449394835884
INEQ8_i_W54,gender,steered,6.0,Steered N=6,female,SEX,Male,Female,False,1.1698419942586944
INEQ8_i_W54,gender,steered,6.0,Steered N=6,female,SEX,Female,Female,True,1.4277291752285044
INEQ8_i_W54,gender,steered,8.0,Steered N=8,female,SEX,Male,Female,False,0.84748402
INEQ8_i_W54,gender,steered,8.0,Steered N=8,female,SEX,Female,Female,True,1.10537120096981
INEQ8_i_W54,gender,steered,10.0,Steered N=10,female,SEX,Male,Female,False,0.4815639483643213
INEQ8_i_W54,gender,steered,10.0,Steered N=10,female,SEX,Female,Female,True,0.7394511293341314
INEQ8_i_W54,gender,steered,12.0,Steered N=12,female,SEX,Male,Female,False,0.25495112
INEQ8_i_W54,gender,steered,12.0,Steered N=12,female,SEX,Female,Female,True,0.48876688096981
INEQ8_i_W54,gender,steered,14.0,Steered N=14,female,SEX,Male,Female,False,0.2520524169141142
INEQ8_i_W54,gender,steered,14.0,Steered N=14,female,SEX,Female,Female,True,0.3655750979742986
INEQ8_i_W54,gender,steered,16.0,Steered N=16,female,SEX,Male,Female,False,0.24751838586215208
INEQ8_i_W54,gender,steered,16.0,Steered N=16,female,SEX,Female,Female,True,0.3270418924893519
INEQ8_i_W54,gender,steered,18.0,Steered N=18,female,SEX,Male,Female,False,0.2406805449972722
INEQ8_i_W54,gender,steered,18.0,Steered N=18,female,SEX,Female,Female,True,0.336063829317568
INEQ8_i_W54,gender,steered,20.0,Steered N=20,female,SEX,Male,Female,False,0.23768941000000002
INEQ8_i_W54,gender,steered,20.0,Steered N=20,female,SEX,Female,Female,True,0.3753507509698101
INEQ8_i_W54,age,declared,,Declared,adult,AGE,30-49,30-49,True,0.9511188553322159
INEQ8_i_W54,age,declared,,Declared,adult,AGE,65+,30-49,False,0.8195864453322159
INEQ8_i_W54,age,steered,0.0,Neutral (N=0),adult,AGE,30-49,30-49,True,0.8138615267613442
INEQ8_i_W54,age,steered,0.0,Neutral (N=0),adult,AGE,65+,30-49,False,0.6823291167613442
INEQ8_i_W54,age,steered,2.0,Steered N=2,adult,AGE,30-49,30-49,True,1.1960440173200293
INEQ8_i_W54,age,steered,2.0,Steered N=2,adult,AGE,65+,30-49,False,1.0645116073200294
INEQ8_i_W54,age,steered,4.0,Steered N=4,adult,AGE,30-49,30-49,True,1.2436119329163524
INEQ8_i_W54,age,steered,4.0,Steered N=4,adult,AGE,65+,30-49,False,1.1120795229163523
INEQ8_i_W54,age,steered,6.0,Steered N=6,adult,AGE,30-49,30-49,True,1.1796350518748655
INEQ8_i_W54,age,steered,6.0,Steered N=6,adult,AGE,65+,30-49,False,1.0481026418748658
INEQ8_i_W54,age,steered,8.0,Steered N=8,adult,AGE,30-49,30-49,True,1.0840256713611596
INEQ8_i_W54,age,steered,8.0,Steered N=8,adult,AGE,65+,30-49,False,0.9524932613611596
INEQ8_i_W54,age,steered,10.0,Steered N=10,adult,AGE,30-49,30-49,True,0.9722393440341696
INEQ8_i_W54,age,steered,10.0,Steered N=10,adult,AGE,65+,30-49,False,0.8407069340341696
INEQ8_i_W54,age,steered,12.0,Steered N=12,adult,AGE,30-49,30-49,True,0.8348168730719272
INEQ8_i_W54,age,steered,12.0,Steered N=12,adult,AGE,65+,30-49,False,0.7032844630719273
INEQ8_i_W54,age,steered,14.0,Steered N=14,adult,AGE,30-49,30-49,True,0.6811951953908431
INEQ8_i_W54,age,steered,14.0,Steered N=14,adult,AGE,65+,30-49,False,0.5496627853908431
INEQ8_i_W54,age,steered,16.0,Steered N=16,adult,AGE,30-49,30-49,True,0.5503814877700315
INEQ8_i_W54,age,steered,16.0,Steered N=16,adult,AGE,65+,30-49,False,0.4188490777700315
INEQ8_i_W54,age,steered,18.0,Steered N=18,adult,AGE,30-49,30-49,True,0.45903882371320975
INEQ8_i_W54,age,steered,18.0,Steered N=18,adult,AGE,65+,30-49,False,0.3275064137132098
INEQ8_i_W54,age,steered,20.0,Steered N=20,adult,AGE,30-49,30-49,True,0.40418548107578534
INEQ8_i_W54,age,steered,20.0,Steered N=20,adult,AGE,65+,30-49,False,0.2726530710757854
INEQ8_i_W54,age,declared,,Declared,older_adult,AGE,30-49,65+,False,0.7846359052816849
INEQ8_i_W54,age,declared,,Declared,older_adult,AGE,65+,65+,True,0.717596555281685
INEQ8_i_W54,age,steered,0.0,Neutral (N=0),older_adult,AGE,30-49,65+,False,0.8138615267613442
INEQ8_i_W54,age,steered,0.0,Neutral (N=0),older_adult,AGE,65+,65+,True,0.6823291167613442
INEQ8_i_W54,age,steered,2.0,Steered N=2,older_adult,AGE,30-49,65+,False,0.4744399210318476
INEQ8_i_W54,age,steered,2.0,Steered N=2,older_adult,AGE,65+,65+,True,0.3429075110318477
INEQ8_i_W54,age,steered,4.0,Steered N=4,older_adult,AGE,30-49,65+,False,0.4157843028481196
INEQ8_i_W54,age,steered,4.0,Steered N=4,older_adult,AGE,65+,65+,True,0.2875938661182613
INEQ8_i_W54,age,steered,6.0,Steered N=6,older_adult,AGE,30-49,65+,False,0.6031799999999999
INEQ8_i_W54,age,steered,6.0,Steered N=6,older_adult,AGE,65+,65+,True,0.53614065
INEQ8_i_W54,age,steered,8.0,Steered N=8,older_adult,AGE,30-49,65+,False,0.8065753148428967
INEQ8_i_W54,age,steered,8.0,Steered N=8,older_adult,AGE,65+,65+,True,0.7395359648428967
INEQ8_i_W54,age,steered,10.0,Steered N=10,older_adult,AGE,30-49,65+,False,0.9057655314295462
INEQ8_i_W54,age,steered,10.0,Steered N=10,older_adult,AGE,65+,65+,True,0.8387261814295462
INEQ8_i_W54,age,steered,12.0,Steered N=12,older_adult,AGE,30-49,65+,False,0.91227982
INEQ8_i_W54,age,steered,12.0,Steered N=12,older_adult,AGE,65+,65+,True,0.84524047
INEQ8_i_W54,age,steered,14.0,Steered N=14,older_adult,AGE,30-49,65+,False,0.84460322
INEQ8_i_W54,age,steered,14.0,Steered N=14,older_adult,AGE,65+,65+,True,0.77756387
INEQ8_i_W54,age,steered,16.0,Steered N=16,older_adult,AGE,30-49,65+,False,0.6911362878791931
INEQ8_i_W54,age,steered,16.0,Steered N=16,older_adult,AGE,65+,65+,True,0.6240969378791932
INEQ8_i_W54,age,steered,18.0,Steered N=18,older_adult,AGE,30-49,65+,False,0.4866635031383005
INEQ8_i_W54,age,steered,18.0,Steered N=18,older_adult,AGE,65+,65+,True,0.41962415313830054
INEQ8_i_W54,age,steered,20.0,Steered N=20,older_adult,AGE,30-49,65+,False,0.39944824495770603
INEQ8_i_W54,age,steered,20.0,Steered N=20,older_adult,AGE,65+,65+,True,0.39107243495770605
INEQ8_i_W54,education,declared,,Declared,some schooling,EDUCATION,Less than high school,Less than high school,True,1.2244275011556458
INEQ8_i_W54,education,declared,,Declared,some schooling,EDUCATION,High school graduate,Less than high school,False,1.0903248298478054
INEQ8_i_W54,education,declared,,Declared,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8184561051821733
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,Less than high school,Less than high school,True,1.043801846761344
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,High school graduate,Less than high school,False,0.9096991754535039
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.6378304507878716
INEQ8_i_W54,education,steered,2.0,Steered N=2,some schooling,EDUCATION,Less than high school,Less than high school,True,0.7931882436960878
INEQ8_i_W54,education,steered,2.0,Steered N=2,some schooling,EDUCATION,High school graduate,Less than high school,False,0.6590855723882475
INEQ8_i_W54,education,steered,2.0,Steered N=2,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.4174754866059182
INEQ8_i_W54,education,steered,4.0,Steered N=4,some schooling,EDUCATION,Less than high school,Less than high school,True,0.8187514107716379
INEQ8_i_W54,education,steered,4.0,Steered N=4,some schooling,EDUCATION,High school graduate,Less than high school,False,0.6846487394637977
INEQ8_i_W54,education,steered,4.0,Steered N=4,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.4127800147981655
INEQ8_i_W54,education,steered,6.0,Steered N=6,some schooling,EDUCATION,Less than high school,Less than high school,True,0.8901978111312083
INEQ8_i_W54,education,steered,6.0,Steered N=6,some schooling,EDUCATION,High school graduate,Less than high school,False,0.7560951398233681
INEQ8_i_W54,education,steered,6.0,Steered N=6,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.48422641515773585
INEQ8_i_W54,education,steered,8.0,Steered N=8,some schooling,EDUCATION,Less than high school,Less than high school,True,0.7898531857306905
INEQ8_i_W54,education,steered,8.0,Steered N=8,some schooling,EDUCATION,High school graduate,Less than high school,False,0.6557505144228504
INEQ8_i_W54,education,steered,8.0,Steered N=8,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.3838817897572181
INEQ8_i_W54,education,steered,10.0,Steered N=10,some schooling,EDUCATION,Less than high school,Less than high school,True,0.572601411385655
INEQ8_i_W54,education,steered,10.0,Steered N=10,some schooling,EDUCATION,High school graduate,Less than high school,False,0.43849874007781486
INEQ8_i_W54,education,steered,10.0,Steered N=10,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.2649723508606872
INEQ8_i_W54,education,steered,12.0,Steered N=12,some schooling,EDUCATION,Less than high school,Less than high school,True,0.44578151672611394
INEQ8_i_W54,education,steered,12.0,Steered N=12,some schooling,EDUCATION,High school graduate,Less than high school,False,0.31167884541827373
INEQ8_i_W54,education,steered,12.0,Steered N=12,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.18605214737760872
INEQ8_i_W54,education,steered,14.0,Steered N=14,some schooling,EDUCATION,Less than high school,Less than high school,True,0.4198714366621113
INEQ8_i_W54,education,steered,14.0,Steered N=14,some schooling,EDUCATION,High school graduate,Less than high school,False,0.2857687653542711
INEQ8_i_W54,education,steered,14.0,Steered N=14,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.16699124382780922
INEQ8_i_W54,education,steered,16.0,Steered N=16,some schooling,EDUCATION,Less than high school,Less than high school,True,0.4289750657434356
INEQ8_i_W54,education,steered,16.0,Steered N=16,some schooling,EDUCATION,High school graduate,Less than high school,False,0.2948723944355954
INEQ8_i_W54,education,steered,16.0,Steered N=16,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.17482656825173426
INEQ8_i_W54,education,steered,18.0,Steered N=18,some schooling,EDUCATION,Less than high school,Less than high school,True,0.45159563655169027
INEQ8_i_W54,education,steered,18.0,Steered N=18,some schooling,EDUCATION,High school graduate,Less than high school,False,0.31749296524385007
INEQ8_i_W54,education,steered,18.0,Steered N=18,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.18707780552840197
INEQ8_i_W54,education,steered,20.0,Steered N=20,some schooling,EDUCATION,Less than high school,Less than high school,True,0.4850175689019349
INEQ8_i_W54,education,steered,20.0,Steered N=20,some schooling,EDUCATION,High school graduate,Less than high school,False,0.3509148975940947
INEQ8_i_W54,education,steered,20.0,Steered N=20,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.2030267481890281
INEQ8_i_W54,education,declared,,Declared,high school,EDUCATION,Less than high school,High school graduate,False,0.9489378674563018
INEQ8_i_W54,education,declared,,Declared,high school,EDUCATION,High school graduate,High school graduate,True,0.8509858385098583
INEQ8_i_W54,education,declared,,Declared,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.68859338802667
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),high school,EDUCATION,Less than high school,High school graduate,False,1.043801846761344
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),high school,EDUCATION,High school graduate,High school graduate,True,0.9096991754535039
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.6378304507878716
INEQ8_i_W54,education,steered,2.0,Steered N=2,high school,EDUCATION,Less than high school,High school graduate,False,0.7786129987647172
INEQ8_i_W54,education,steered,2.0,Steered N=2,high school,EDUCATION,High school graduate,High school graduate,True,0.6445103274568771
INEQ8_i_W54,education,steered,2.0,Steered N=2,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.3726416027912448
INEQ8_i_W54,education,steered,4.0,Steered N=4,high school,EDUCATION,Less than high school,High school graduate,False,0.4611227528902048
INEQ8_i_W54,education,steered,4.0,Steered N=4,high school,EDUCATION,High school graduate,High school graduate,True,0.3270200815823646
INEQ8_i_W54,education,steered,4.0,Steered N=4,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.23438943284195196
INEQ8_i_W54,education,steered,6.0,Steered N=6,high school,EDUCATION,Less than high school,High school graduate,False,0.21383248578972275
INEQ8_i_W54,education,steered,6.0,Steered N=6,high school,EDUCATION,High school graduate,High school graduate,True,0.24173281058995522
INEQ8_i_W54,education,steered,6.0,Steered N=6,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.25375254549531717
INEQ8_i_W54,education,steered,8.0,Steered N=8,high school,EDUCATION,Less than high school,High school graduate,False,0.19232452851491288
INEQ8_i_W54,education,steered,8.0,Steered N=8,high school,EDUCATION,High school graduate,High school graduate,True,0.23032329032311677
INEQ8_i_W54,education,steered,8.0,Steered N=8,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.375010169890431
INEQ8_i_W54,education,steered,10.0,Steered N=10,high school,EDUCATION,Less than high school,High school graduate,False,0.2983653500000001
INEQ8_i_W54,education,steered,10.0,Steered N=10,high school,EDUCATION,High school graduate,High school graduate,True,0.4083583213078404
INEQ8_i_W54,education,steered,10.0,Steered N=10,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.6802270459734726
INEQ8_i_W54,education,steered,12.0,Steered N=12,high school,EDUCATION,Less than high school,High school graduate,False,0.5031192453218949
INEQ8_i_W54,education,steered,12.0,Steered N=12,high school,EDUCATION,High school graduate,High school graduate,True,0.637221916629735
INEQ8_i_W54,education,steered,12.0,Steered N=12,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.9090906412953673
INEQ8_i_W54,education,steered,14.0,Steered N=14,high school,EDUCATION,Less than high school,High school graduate,False,0.604146728223961
INEQ8_i_W54,education,steered,14.0,Steered N=14,high school,EDUCATION,High school graduate,High school graduate,True,0.7382493995318011
INEQ8_i_W54,education,steered,14.0,Steered N=14,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,1.0101181241974335
INEQ8_i_W54,education,steered,16.0,Steered N=16,high school,EDUCATION,Less than high school,High school graduate,False,0.6249639502626082
INEQ8_i_W54,education,steered,16.0,Steered N=16,high school,EDUCATION,High school graduate,High school graduate,True,0.7590666215704484
INEQ8_i_W54,education,steered,16.0,Steered N=16,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,1.0309353462360806
INEQ8_i_W54,education,steered,18.0,Steered N=18,high school,EDUCATION,Less than high school,High school graduate,False,0.6042554486059281
INEQ8_i_W54,education,steered,18.0,Steered N=18,high school,EDUCATION,High school graduate,High school graduate,True,0.7383581199137683
INEQ8_i_W54,education,steered,18.0,Steered N=18,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,1.0102268445794005
INEQ8_i_W54,education,steered,20.0,Steered N=20,high school,EDUCATION,Less than high school,High school graduate,False,0.5653492227467151
INEQ8_i_W54,education,steered,20.0,Steered N=20,high school,EDUCATION,High school graduate,High school graduate,True,0.6994518940545552
INEQ8_i_W54,education,steered,20.0,Steered N=20,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.9713206187201875
INEQ8_i_W54,education,declared,,Declared,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.1967327099342504
INEQ8_i_W54,education,declared,,Declared,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.2585736825857367
INEQ8_i_W54,education,declared,,Declared,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.33518822348039023
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.043801846761344
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.9096991754535039
INEQ8_i_W54,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.6378304507878716
INEQ8_i_W54,education,steered,2.0,Steered N=2,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.5591278888609836
INEQ8_i_W54,education,steered,2.0,Steered N=2,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,1.4250252175531433
INEQ8_i_W54,education,steered,2.0,Steered N=2,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,1.1531564928875113
INEQ8_i_W54,education,steered,4.0,Steered N=4,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.611842787829517
INEQ8_i_W54,education,steered,4.0,Steered N=4,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,1.477740116521677
INEQ8_i_W54,education,steered,4.0,Steered N=4,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,1.2058713918560446
INEQ8_i_W54,education,steered,6.0,Steered N=6,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.38192515514426
INEQ8_i_W54,education,steered,6.0,Steered N=6,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,1.24782248383642
INEQ8_i_W54,education,steered,6.0,Steered N=6,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.9759537591707876
INEQ8_i_W54,education,steered,8.0,Steered N=8,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.0418518399999999
INEQ8_i_W54,education,steered,8.0,Steered N=8,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.9077491686921597
INEQ8_i_W54,education,steered,8.0,Steered N=8,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.6358804440265275
INEQ8_i_W54,education,steered,10.0,Steered N=10,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.769648105979767
