qkey,attribute,group_a,group_b,wasserstein,mean_pairwise_wasserstein,max_pairwise_wasserstein
ESSENPOLF1D_W36,socioeco,"Less than $30,000","$100,000 or more",0.19153513,0.19153513,0.19153513
ESSENPOLF1G_W36,socioeco,"Less than $30,000","$100,000 or more",0.10835326000000006,0.10835326000000006,0.10835326000000006
ESSENPOLF1H_W36,socioeco,"Less than $30,000","$100,000 or more",0.11607464000000012,0.11607464000000012,0.11607464000000012
ETHNCMAJMOD_W41,socioeco,"Less than $30,000","$100,000 or more",0.09486652000000015,0.09486652000000015,0.09486652000000015
ETHNCMAJ_W32,socioeco,"Less than $30,000","$100,000 or more",0.038640262149933116,0.038640262149933116,0.038640262149933116
EVOBIOA_W34,socioeco,"Less than $30,000","$100,000 or more",0.26846758000000004,0.26846758000000004,0.26846758000000004
EVOBIOB_W34,socioeco,"Less than $30,000","$100,000 or more",0.19501971000000007,0.19501971000000007,0.19501971000000007
EVOPERS3_W34,socioeco,"Less than $30,000","$100,000 or more",0.2571466242575407,0.2571466242575407,0.2571466242575407
EVOTHREE_W34,socioeco,"Less than $30,000","$100,000 or more",0.10935358000000006,0.10935358000000006,0.10935358000000006
FACE3c_W49,socioeco,"Less than $30,000","$100,000 or more",0.09007282332476352,0.09007282332476352,0.09007282332476352
FAMSURV10c_W50,socioeco,"Less than $30,000","$100,000 or more",0.54169700458303,0.54169700458303,0.54169700458303
FAMSURV16_W50,socioeco,"Less than $30,000","$100,000 or more",0.012576359999999981,0.012576359999999981,0.012576359999999981
FAMSURV1_W50,socioeco,"Less than $30,000","$100,000 or more",0.23085755000000008,0.23085755000000008,0.23085755000000008
FAMSURV20_W50,socioeco,"Less than $30,000","$100,000 or more",0.16529019,0.16529019,0.16529019
FAMSURV23b_W50,socioeco,"Less than $30,000","$100,000 or more",0.26873290964451724,0.26873290964451724,0.26873290964451724
FAMSURV23c_W50,socioeco,"Less than $30,000","$100,000 or more",0.34695295000000004,0.34695295000000004,0.34695295000000004
FAMSURV23d_W50,socioeco,"Less than $30,000","$100,000 or more",0.22394044999999999,0.22394044999999999,0.22394044999999999
FAMSURV23e_W50,socioeco,"Less than $30,000","$100,000 or more",0.18655973923904706,0.18655973923904706,0.18655973923904706
FAMSURV23f_W50,socioeco,"Less than $30,000","$100,000 or more",0.17203301899098583,0.17203301899098583,0.17203301899098583
FAMSURV23g_W50,socioeco,"Less than $30,000","$100,000 or more",0.08132022999999997,0.08132022999999997,0.08132022999999997
FAMSURV26a_W50,socioeco,"Less than $30,000","$100,000 or more",0.10111904514972142,0.10111904514972142,0.10111904514972142
FAMSURV26b_W50,socioeco,"Less than $30,000","$100,000 or more",0.04211756275137811,0.04211756275137811,0.04211756275137811
FAMSURV26c_W50,socioeco,"Less than $30,000","$100,000 or more",0.17925477184455071,0.17925477184455071,0.17925477184455071
FAMSURV26d_W50,socioeco,"Less than $30,000","$100,000 or more",0.25595823999999995,0.25595823999999995,0.25595823999999995
FAMSURV29_W50,socioeco,"Less than $30,000","$100,000 or more",0.07915476999999993,0.07915476999999993,0.07915476999999993
FAMSURV2Ma_W50,socioeco,"Less than $30,000","$100,000 or more",0.10639393999999996,0.10639393999999996,0.10639393999999996
FAMSURV2Mc_W50,socioeco,"Less than $30,000","$100,000 or more",0.09708546999999987,0.09708546999999987,0.09708546999999987
FAMSURV2Wa_W50,socioeco,"Less than $30,000","$100,000 or more",0.1212305600000001,0.1212305600000001,0.1212305600000001
FAMSURV2Wc_W50,socioeco,"Less than $30,000","$100,000 or more",0.08647343962300905,0.08647343962300905,0.08647343962300905
FAMSURV32e_W50,socioeco,"Less than $30,000","$100,000 or more",0.3560186200000001,0.3560186200000001,0.3560186200000001
FAMSURV39_W50,socioeco,"Less than $30,000","$100,000 or more",0.03116163915151085,0.03116163915151085,0.03116163915151085
FAMSURV3_W50,socioeco,"Less than $30,000","$100,000 or more",0.11734101471693636,0.11734101471693636,0.11734101471693636
FAMSURV40_W50,socioeco,"Less than $30,000","$100,000 or more",0.4512988865625954,0.4512988865625954,0.4512988865625954
FAMSURV43_W50,socioeco,"Less than $30,000","$100,000 or more",0.06659576999999994,0.06659576999999994,0.06659576999999994
FAMSURV44_W50,socioeco,"Less than $30,000","$100,000 or more",0.2935650958466014,0.2935650958466014,0.2935650958466014
FAMSURV6_W50,socioeco,"Less than $30,000","$100,000 or more",0.1439479124105139,0.1439479124105139,0.1439479124105139
FAMSURV9c_W50,socioeco,"Less than $30,000","$100,000 or more",0.62580691,0.62580691,0.62580691
FATHER_W50,socioeco,"Less than $30,000","$100,000 or more",0.055669409999999975,0.055669409999999975,0.055669409999999975
FAVORS_CPS_W29,socioeco,"Less than $30,000","$100,000 or more",0.31190621735643537,0.31190621735643537,0.31190621735643537
FEM2_W29,socioeco,"Less than $30,000","$100,000 or more",0.19331657225602067,0.19331657225602067,0.19331657225602067
FIN_SIT_W54,socioeco,"Less than $30,000","$100,000 or more",1.34897585,1.34897585,1.34897585
FREECOLL_W92,socioeco,"Less than $30,000","$100,000 or more",0.7192056458643618,0.7192056458643618,0.7192056458643618
FTRWORRYc_W41,socioeco,"Less than $30,000","$100,000 or more",0.18645142442448887,0.18645142442448887,0.18645142442448887
FTRWORRYe_W41,socioeco,"Less than $30,000","$100,000 or more",0.05497590000000002,0.05497590000000002,0.05497590000000002
FTRWORRYf_W41,socioeco,"Less than $30,000","$100,000 or more",0.10319858896801376,0.10319858896801376,0.10319858896801376
FUD22_W34,socioeco,"Less than $30,000","$100,000 or more",0.34368985631189586,0.34368985631189586,0.34368985631189586
FUD24_W34,socioeco,"Less than $30,000","$100,000 or more",0.04042640000000006,0.04042640000000006,0.04042640000000006
FUD33B_W34,socioeco,"Less than $30,000","$100,000 or more",0.05287582714442343,0.05287582714442343,0.05287582714442343
FUD35_W34,socioeco,"Less than $30,000","$100,000 or more",0.15381768163429804,0.15381768163429804,0.15381768163429804
FUD37A_W34,socioeco,"Less than $30,000","$100,000 or more",0.25792945999999994,0.25792945999999994,0.25792945999999994
FUD37B_W34,socioeco,"Less than $30,000","$100,000 or more",0.46931130073193594,0.46931130073193594,0.46931130073193594
FUD37C_W34,socioeco,"Less than $30,000","$100,000 or more",0.28243394838998703,0.28243394838998703,0.28243394838998703
FUTRCLASSb_W41,socioeco,"Less than $30,000","$100,000 or more",0.08692977586929768,0.08692977586929768,0.08692977586929768
FUTRCLASSc_W41,socioeco,"Less than $30,000","$100,000 or more",0.10139810500000002,0.10139810500000002,0.10139810500000002
FUTR_DIV_W41,socioeco,"Less than $30,000","$100,000 or more",0.05734758264673562,0.05734758264673562,0.05734758264673562
GAP21Q10_W82,socioeco,"Less than $30,000","$100,000 or more",0.07834156205409082,0.07834156205409082,0.07834156205409082
GAP21Q13_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.20093659200936592,0.20093659200936592,0.20093659200936592
GAP21Q15_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.1259874299999999,0.1259874299999999,0.1259874299999999
GAP21Q15_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.44796585000000005,0.44796585000000005,0.44796585000000005
GAP21Q15_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.396505847441714,0.396505847441714,0.396505847441714
GAP21Q15_d_W82,socioeco,"Less than $30,000","$100,000 or more",0.4573719599999995,0.4573719599999995,0.4573719599999995
GAP21Q15_e_W82,socioeco,"Less than $30,000","$100,000 or more",0.39282520436615126,0.39282520436615126,0.39282520436615126
GAP21Q15_f_W82,socioeco,"Less than $30,000","$100,000 or more",0.4337469281471086,0.4337469281471086,0.4337469281471086
GAP21Q17_W82,socioeco,"Less than $30,000","$100,000 or more",0.13493914000000007,0.13493914000000007,0.13493914000000007
GAP21Q19_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.05532597234226799,0.05532597234226799,0.05532597234226799
GAP21Q19_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.12458802229797714,0.12458802229797714,0.12458802229797714
GAP21Q19_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.29524796,0.29524796,0.29524796
GAP21Q19_d_W82,socioeco,"Less than $30,000","$100,000 or more",0.5132924700000001,0.5132924700000001,0.5132924700000001
GAP21Q19_e_W82,socioeco,"Less than $30,000","$100,000 or more",0.27126272286706676,0.27126272286706676,0.27126272286706676
GAP21Q21_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.3647694075765889,0.3647694075765889,0.3647694075765889
GAP21Q21_e_W82,socioeco,"Less than $30,000","$100,000 or more",0.24190151000000013,0.24190151000000013,0.24190151000000013
GAP21Q23_W82,socioeco,"Less than $30,000","$100,000 or more",0.2773122800000001,0.2773122800000001,0.2773122800000001
GAP21Q24_W82,socioeco,"Less than $30,000","$100,000 or more",0.11249851000000005,0.11249851000000005,0.11249851000000005
GAP21Q25_W82,socioeco,"Less than $30,000","$100,000 or more",0.127366656104614,0.127366656104614,0.127366656104614
GAP21Q26_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.2012450600000001,0.2012450600000001,0.2012450600000001
GAP21Q26_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.08583910250991147,0.08583910250991147,0.08583910250991147
GAP21Q26_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.2926978,0.2926978,0.2926978
GAP21Q27_W82,socioeco,"Less than $30,000","$100,000 or more",0.03222672499999993,0.03222672499999993,0.03222672499999993
GAP21Q28_W82,socioeco,"Less than $30,000","$100,000 or more",0.15857010437166036,0.15857010437166036,0.15857010437166036
GAP21Q31_W82,socioeco,"Less than $30,000","$100,000 or more",0.12291163999999982,0.12291163999999982,0.12291163999999982
GAP21Q32_W82,socioeco,"Less than $30,000","$100,000 or more",0.2688368,0.2688368,0.2688368
GAP21Q33_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.1520285988090418,0.1520285988090418,0.1520285988090418
GAP21Q33_g_W82,socioeco,"Less than $30,000","$100,000 or more",0.07489342000000004,0.07489342000000004,0.07489342000000004
GAP21Q33_i_W82,socioeco,"Less than $30,000","$100,000 or more",0.07720334708349519,0.07720334708349519,0.07720334708349519
GAP21Q33_j_W82,socioeco,"Less than $30,000","$100,000 or more",0.13679509999999995,0.13679509999999995,0.13679509999999995
GAP21Q33_m_W82,socioeco,"Less than $30,000","$100,000 or more",0.04198813315119898,0.04198813315119898,0.04198813315119898
GAP21Q33_n_W82,socioeco,"Less than $30,000","$100,000 or more",0.0688515921431404,0.0688515921431404,0.0688515921431404
GAP21Q33_q_W82,socioeco,"Less than $30,000","$100,000 or more",0.11704079999999989,0.11704079999999989,0.11704079999999989
GAP21Q33_r_W82,socioeco,"Less than $30,000","$100,000 or more",0.09210742081818493,0.09210742081818493,0.09210742081818493
GAP21Q33_s_W82,socioeco,"Less than $30,000","$100,000 or more",0.38899956999999996,0.38899956999999996,0.38899956999999996
GAP21Q34_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.07135351448868221,0.07135351448868221,0.07135351448868221
GAP21Q34_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.12771381000000004,0.12771381000000004,0.12771381000000004
GAP21Q34_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.030174959999999973,0.030174959999999973,0.030174959999999973
GAP21Q34_d_W82,socioeco,"Less than $30,000","$100,000 or more",0.06538488999999995,0.06538488999999995,0.06538488999999995
GAP21Q34_e_W82,socioeco,"Less than $30,000","$100,000 or more",0.1939408519509162,0.1939408519509162,0.1939408519509162
GAP21Q34_f_W82,socioeco,"Less than $30,000","$100,000 or more",0.17810390430356307,0.17810390430356307,0.17810390430356307
GAP21Q38_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.23009285000000002,0.23009285000000002,0.23009285000000002
GAP21Q38_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.08343642208774316,0.08343642208774316,0.08343642208774316
GAP21Q38_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.16120215,0.16120215,0.16120215
GAP21Q41_W82,socioeco,"Less than $30,000","$100,000 or more",0.20232576999999993,0.20232576999999993,0.20232576999999993
GAP21Q43_g_W82,socioeco,"Less than $30,000","$100,000 or more",0.09638633724505746,0.09638633724505746,0.09638633724505746
GAP21Q47_W82,socioeco,"Less than $30,000","$100,000 or more",0.11171348999999992,0.11171348999999992,0.11171348999999992
GAP21Q4_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.02601279146797475,0.02601279146797475,0.02601279146797475
GAP21Q4_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.22835342,0.22835342,0.22835342
GAP21Q4_c_W82,socioeco,"Less than $30,000","$100,000 or more",0.32919466438633727,0.32919466438633727,0.32919466438633727
GAP21Q4_d_W82,socioeco,"Less than $30,000","$100,000 or more",0.3097513753157953,0.3097513753157953,0.3097513753157953
GAP21Q4_e_W82,socioeco,"Less than $30,000","$100,000 or more",0.1886630144537387,0.1886630144537387,0.1886630144537387
GAP21Q4_f_W82,socioeco,"Less than $30,000","$100,000 or more",0.3612202783404848,0.3612202783404848,0.3612202783404848
GAP21Q7_a_W82,socioeco,"Less than $30,000","$100,000 or more",0.24657888933769098,0.24657888933769098,0.24657888933769098
GAP21Q7_b_W82,socioeco,"Less than $30,000","$100,000 or more",0.08214427736386419,0.08214427736386419,0.08214427736386419
GAP21Q7_d_W82,socioeco,"Less than $30,000","$100,000 or more",0.14067960999999998,0.14067960999999998,0.14067960999999998
GAYMARR2_W32,socioeco,"Less than $30,000","$100,000 or more",0.3238905899999999,0.3238905899999999,0.3238905899999999
GIRLSF2C_W29,socioeco,"Less than $30,000","$100,000 or more",0.027267642373446355,0.027267642373446355,0.027267642373446355
GIRLSF2D_W29,socioeco,"Less than $30,000","$100,000 or more",0.061267082577475304,0.061267082577475304,0.061267082577475304
GODMORALIMP_W92,socioeco,"Less than $30,000","$100,000 or more",0.40389864000000014,0.40389864000000014,0.40389864000000014
GOPDIRCT_W29,socioeco,"Less than $30,000","$100,000 or more",0.5194614385676164,0.5194614385676164,0.5194614385676164
GOVPRIORITYb_W54,socioeco,"Less than $30,000","$100,000 or more",0.07642103103924619,0.07642103103924619,0.07642103103924619
GOVPRIORITYc_W54,socioeco,"Less than $30,000","$100,000 or more",0.4097259600000002,0.4097259600000002,0.4097259600000002
GOVPRIORITYd_W54,socioeco,"Less than $30,000","$100,000 or more",0.10033184000000017,0.10033184000000017,0.10033184000000017
GOVPRIORITYf_W54,socioeco,"Less than $30,000","$100,000 or more",0.09367357592150471,0.09367357592150471,0.09367357592150471
GOVPRIOb_W41,socioeco,"Less than $30,000","$100,000 or more",0.14078296472799634,0.14078296472799634,0.14078296472799634
GOVPRIOc_W41,socioeco,"Less than $30,000","$100,000 or more",0.18958046000000006,0.18958046000000006,0.18958046000000006
GOVPRIOe_W41,socioeco,"Less than $30,000","$100,000 or more",0.2709841300000001,0.2709841300000001,0.2709841300000001
GOVPRIOfF1_W41,socioeco,"Less than $30,000","$100,000 or more",0.1391118740833656,0.1391118740833656,0.1391118740833656
GOVPRIOgF1_W41,socioeco,"Less than $30,000","$100,000 or more",0.164423568828578,0.164423568828578,0.164423568828578
GOVPRIOhF1_W41,socioeco,"Less than $30,000","$100,000 or more",0.26349138898927715,0.26349138898927715,0.26349138898927715
GOVPRIOiF1_W41,socioeco,"Less than $30,000","$100,000 or more",0.08828057804737749,0.08828057804737749,0.08828057804737749
GOVPRIOjF1_W41,socioeco,"Less than $30,000","$100,000 or more",0.5382907780860557,0.5382907780860557,0.5382907780860557
GOVPRIOkF2_W41,socioeco,"Less than $30,000","$100,000 or more",0.21375711469481518,0.21375711469481518,0.21375711469481518
GOVPRIOlF2_W41,socioeco,"Less than $30,000","$100,000 or more",0.2842779993018195,0.2842779993018195,0.2842779993018195
GOVPRIOmF2_W41,socioeco,"Less than $30,000","$100,000 or more",0.3448381599999998,0.3448381599999998,0.3448381599999998
GOVPRIOnF2_W41,socioeco,"Less than $30,000","$100,000 or more",0.6101931700000001,0.6101931700000001,0.6101931700000001
GOVPRIOoF2_W41,socioeco,"Less than $30,000","$100,000 or more",0.17876652000000026,0.17876652000000026,0.17876652000000026
GOVREGV1_W49,socioeco,"Less than $30,000","$100,000 or more",0.09772339790500356,0.09772339790500356,0.09772339790500356
GROWUPGUN2A_W26,socioeco,"Less than $30,000","$100,000 or more",0.09769391000000005,0.09769391000000005,0.09769391000000005
GROWUPGUN2B_W26,socioeco,"Less than $30,000","$100,000 or more",0.008390769999999992,0.008390769999999992,0.008390769999999992
GROWUPGUN2C_W26,socioeco,"Less than $30,000","$100,000 or more",0.019583569999999995,0.019583569999999995,0.019583569999999995
GROWUPGUN4_W26,socioeco,"Less than $30,000","$100,000 or more",0.012939660000000047,0.012939660000000047,0.012939660000000047
GROWUPGUN6_W26,socioeco,"Less than $30,000","$100,000 or more",0.06630533710350016,0.06630533710350016,0.06630533710350016
GROWUPGUN7_W26,socioeco,"Less than $30,000","$100,000 or more",0.17496282810305397,0.17496282810305397,0.17496282810305397
GROWUPVIOL_W26,socioeco,"Less than $30,000","$100,000 or more",0.34762645000000003,0.34762645000000003,0.34762645000000003
GUNACCESS_W26,socioeco,"Less than $30,000","$100,000 or more",0.2689714254613356,0.2689714254613356,0.2689714254613356
GUNACTIVITYA_W26,socioeco,"Less than $30,000","$100,000 or more",0.02500299860760772,0.02500299860760772,0.02500299860760772
GUNACTIVITYB_W26,socioeco,"Less than $30,000","$100,000 or more",0.238170670976464,0.238170670976464,0.238170670976464
GUNCONTRIBA_W26,socioeco,"Less than $30,000","$100,000 or more",0.13952155776839753,0.13952155776839753,0.13952155776839753
GUNCONTRIBC_W26,socioeco,"Less than $30,000","$100,000 or more",0.2517348421931571,0.2517348421931571,0.2517348421931571
GUNCONTRIBE_W26,socioeco,"Less than $30,000","$100,000 or more",0.2966307399999998,0.2966307399999998,0.2966307399999998
GUNCONTRIBF_W26,socioeco,"Less than $30,000","$100,000 or more",0.06634947534984631,0.06634947534984631,0.06634947534984631
GUNFRIEND_W26,socioeco,"Less than $30,000","$100,000 or more",0.02805672542223825,0.02805672542223825,0.02805672542223825
GUNIDENTITY_W26,socioeco,"Less than $30,000","$100,000 or more",0.14942341000000003,0.14942341000000003,0.14942341000000003
GUNLOADED1_W26,socioeco,"Less than $30,000","$100,000 or more",0.06113508000000001,0.06113508000000001,0.06113508000000001
GUNLOADED2_W26,socioeco,"Less than $30,000","$100,000 or more",0.1400977,0.1400977,0.1400977
GUNLOCKED1_W26,socioeco,"Less than $30,000","$100,000 or more",0.005873760000000006,0.005873760000000006,0.005873760000000006
GUNLOCKED2_W26,socioeco,"Less than $30,000","$100,000 or more",0.13649793999999998,0.13649793999999998,0.13649793999999998
GUNRESPKIDSD_W26,socioeco,"Less than $30,000","$100,000 or more",0.31453171285008275,0.31453171285008275,0.31453171285008275
GUNRESPKIDSE_W26,socioeco,"Less than $30,000","$100,000 or more",0.237899100191574,0.237899100191574,0.237899100191574
GUNRESPNOKIDSA_W26,socioeco,"Less than $30,000","$100,000 or more",0.020608745304618203,0.020608745304618203,0.020608745304618203
GUNRESPNOKIDSB_W26,socioeco,"Less than $30,000","$100,000 or more",0.06817230068172309,0.06817230068172309,0.06817230068172309
GUNRESPNOKIDSC_W26,socioeco,"Less than $30,000","$100,000 or more",0.13751966137519644,0.13751966137519644,0.13751966137519644
GUNRESPNOKIDSD_W26,socioeco,"Less than $30,000","$100,000 or more",0.14888568000000008,0.14888568000000008,0.14888568000000008
GUNRESPNOKIDSE_W26,socioeco,"Less than $30,000","$100,000 or more",0.22954815000000012,0.22954815000000012,0.22954815000000012
GUNRESPNOKIDSF_W26,socioeco,"Less than $30,000","$100,000 or more",0.08967349340336533,0.08967349340336533,0.08967349340336533
GUNSAFETYKIDS_W26,socioeco,"Less than $30,000","$100,000 or more",0.01821644999999994,0.01821644999999994,0.01821644999999994
GUNSAFE_W26,socioeco,"Less than $30,000","$100,000 or more",0.06438964322447221,0.06438964322447221,0.06438964322447221
GUNTYPEOWNC_W26,socioeco,"Less than $30,000","$100,000 or more",0.3743136922050839,0.3743136922050839,0.3743136922050839
HAPPEN2b_W41,socioeco,"Less than $30,000","$100,000 or more",0.1571397521693849,0.1571397521693849,0.1571397521693849
HAPPEN2f_W41,socioeco,"Less than $30,000","$100,000 or more",0.1896579145400068,0.1896579145400068,0.1896579145400068
HARASS1F1b_W41,socioeco,"Less than $30,000","$100,000 or more",0.41214423000000006,0.41214423000000006,0.41214423000000006
HARASS1F1d_W41,socioeco,"Less than $30,000","$100,000 or more",0.07343752000000014,0.07343752000000014,0.07343752000000014
HARASS1NOWRKF2d_W41,socioeco,"Less than $30,000","$100,000 or more",0.09776517490438641,0.09776517490438641,0.09776517490438641
HARASS2F1_W32,socioeco,"Less than $30,000","$100,000 or more",0.0815416,0.0815416,0.0815416
HARASS3NOWRKF2_W41,socioeco,"Less than $30,000","$100,000 or more",0.061170640000000026,0.061170640000000026,0.061170640000000026
HAVEKIDS1_W50,socioeco,"Less than $30,000","$100,000 or more",0.12648768,0.12648768,0.12648768
HIGHEDWRNGB_W36,socioeco,"Less than $30,000","$100,000 or more",0.17157769,0.17157769,0.17157769
HIGHEDWRNGC_W36,socioeco,"Less than $30,000","$100,000 or more",0.12339997769159922,0.12339997769159922,0.12339997769159922
HOMEASSIST2_W49,socioeco,"Less than $30,000","$100,000 or more",0.054229094810306466,0.054229094810306466,0.054229094810306466
HOMEASSIST3_W49,socioeco,"Less than $30,000","$100,000 or more",0.01999895650318237,0.01999895650318237,0.01999895650318237
HOMEASSIST4_W49,socioeco,"Less than $30,000","$100,000 or more",0.23615742723486072,0.23615742723486072,0.23615742723486072
HOOD_NHISB_W29,socioeco,"Less than $30,000","$100,000 or more",0.5343234026814261,0.5343234026814261,0.5343234026814261
IDIMPORT_W43,socioeco,"Less than $30,000","$100,000 or more",0.2893016100000001,0.2893016100000001,0.2893016100000001
IMMIMPACT_W32,socioeco,"Less than $30,000","$100,000 or more",0.05774296790852182,0.05774296790852182,0.05774296790852182
IMPROVE1_W36,socioeco,"Less than $30,000","$100,000 or more",0.09980065010687394,0.09980065010687394,0.09980065010687394
IMPROVE2_W36,socioeco,"Less than $30,000","$100,000 or more",0.10635122999999996,0.10635122999999996,0.10635122999999996
IMPROVE3_W36,socioeco,"Less than $30,000","$100,000 or more",0.18035068816536826,0.18035068816536826,0.18035068816536826
INEQ11_W54,socioeco,"Less than $30,000","$100,000 or more",0.13633592,0.13633592,0.13633592
INEQ1_W54,socioeco,"Less than $30,000","$100,000 or more",0.1271846679862344,0.1271846679862344,0.1271846679862344
INEQ4_a_W54,socioeco,"Less than $30,000","$100,000 or more",0.04945192259757836,0.04945192259757836,0.04945192259757836
INEQ5_a_W54,socioeco,"Less than $30,000","$100,000 or more",0.17911897647595365,0.17911897647595365,0.17911897647595365
INEQ5_d_W54,socioeco,"Less than $30,000","$100,000 or more",0.3936765699999999,0.3936765699999999,0.3936765699999999
INEQ5_e_W54,socioeco,"Less than $30,000","$100,000 or more",0.18507008024254828,0.18507008024254828,0.18507008024254828
INEQ5_f_W54,socioeco,"Less than $30,000","$100,000 or more",0.02691674026916746,0.02691674026916746,0.02691674026916746
INEQ5_h_W54,socioeco,"Less than $30,000","$100,000 or more",0.27504626275046273,0.27504626275046273,0.27504626275046273
INEQ5_i_W54,socioeco,"Less than $30,000","$100,000 or more",0.07154896999999993,0.07154896999999993,0.07154896999999993
INEQ5_k_W54,socioeco,"Less than $30,000","$100,000 or more",0.3372414600000001,0.3372414600000001,0.3372414600000001
INEQ5_l_W54,socioeco,"Less than $30,000","$100,000 or more",0.3860926700000002,0.3860926700000002,0.3860926700000002
INEQ5_m_W54,socioeco,"Less than $30,000","$100,000 or more",0.4777247300000002,0.4777247300000002,0.4777247300000002
INEQ8_a_W54,socioeco,"Less than $30,000","$100,000 or more",0.58994687,0.58994687,0.58994687
INEQ8_b_W54,socioeco,"Less than $30,000","$100,000 or more",0.5026205668073676,0.5026205668073676,0.5026205668073676
INEQ8_c_W54,socioeco,"Less than $30,000","$100,000 or more",0.3814130899999999,0.3814130899999999,0.3814130899999999
INEQ8_d_W54,socioeco,"Less than $30,000","$100,000 or more",0.44095700999999976,0.44095700999999976,0.44095700999999976
INEQ8_f_W54,socioeco,"Less than $30,000","$100,000 or more",0.5148424486954328,0.5148424486954328,0.5148424486954328
INEQ8_g_W54,socioeco,"Less than $30,000","$100,000 or more",0.59325618,0.59325618,0.59325618
INEQ8_h_W54,socioeco,"Less than $30,000","$100,000 or more",0.3722706473613826,0.3722706473613826,0.3722706473613826
INEQ8_i_W54,socioeco,"Less than $30,000","$100,000 or more",0.7351349151051562,0.7351349151051562,0.7351349151051562
INEQ8_j_W54,socioeco,"Less than $30,000","$100,000 or more",0.4947874700000002,0.4947874700000002,0.4947874700000002
INFOCHALa_W45,socioeco,"Less than $30,000","$100,000 or more",0.32699286999999977,0.32699286999999977,0.32699286999999977
INFOCREATEa_W45,socioeco,"Less than $30,000","$100,000 or more",0.17356352967741423,0.17356352967741423,0.17356352967741423
INTRMAR_W41,socioeco,"Less than $30,000","$100,000 or more",0.2399095673990959,0.2399095673990959,0.2399095673990959
JOBTRAIN_W54,socioeco,"Less than $30,000","$100,000 or more",0.10032045353147628,0.10032045353147628,0.10032045353147628
LEGALIMG_W41,socioeco,"Less than $30,000","$100,000 or more",0.203597909731849,0.203597909731849,0.203597909731849
LEGALIMMIGAMT_W92,socioeco,"Less than $30,000","$100,000 or more",0.21179610699382495,0.21179610699382495,0.21179610699382495
LOCALELECT_W29,socioeco,"Less than $30,000","$100,000 or more",0.6755055936824541,0.6755055936824541,0.6755055936824541
MADEUPOFT_W45,socioeco,"Less than $30,000","$100,000 or more",0.10638791708712869,0.10638791708712869,0.10638791708712869
MADEUPTOPICb_W45,socioeco,"Less than $30,000","$100,000 or more",0.04183380000000014,0.04183380000000014,0.04183380000000014
MADEUPTOPICc_W45,socioeco,"Less than $30,000","$100,000 or more",0.03779307931115472,0.03779307931115472,0.03779307931115472
MADEUPTOPICd_W45,socioeco,"Less than $30,000","$100,000 or more",0.11269314002075581,0.11269314002075581,0.11269314002075581
MAN1A_W29,socioeco,"Less than $30,000","$100,000 or more",0.22436507000000003,0.22436507000000003,0.22436507000000003
MAN1B_W29,socioeco,"Less than $30,000","$100,000 or more",0.3650245300000001,0.3650245300000001,0.3650245300000001
MAN1C_W29,socioeco,"Less than $30,000","$100,000 or more",0.4201561955037122,0.4201561955037122,0.4201561955037122
MAN1D_W29,socioeco,"Less than $30,000","$100,000 or more",0.2853261600000001,0.2853261600000001,0.2853261600000001
MAN1E_W29,socioeco,"Less than $30,000","$100,000 or more",0.2582919749813393,0.2582919749813393,0.2582919749813393
MARRDUR_W50,socioeco,"Less than $30,000","$100,000 or more",0.5791028060002927,0.5791028060002927,0.5791028060002927
MARRYPREF1_W50,socioeco,"Less than $30,000","$100,000 or more",0.05761615999999997,0.05761615999999997,0.05761615999999997
MARRYPREF2_W50,socioeco,"Less than $30,000","$100,000 or more",0.019813456353172373,0.019813456353172373,0.019813456353172373
MASC2_W29,socioeco,"Less than $30,000","$100,000 or more",0.12110675999999998,0.12110675999999998,0.12110675999999998
MOREWMN1F2_W36,socioeco,"Less than $30,000","$100,000 or more",0.05489848676972742,0.05489848676972742,0.05489848676972742
MOTHER_W50,socioeco,"Less than $30,000","$100,000 or more",0.030660380000000043,0.030660380000000043,0.030660380000000043
MOVERURAL_W32,socioeco,"Less than $30,000","$100,000 or more",0.1465538524443859,0.1465538524443859,0.1465538524443859
MOVESUBURB_W32,socioeco,"Less than $30,000","$100,000 or more",0.06641782000000002,0.06641782000000002,0.06641782000000002
MOVEURBAN_W32,socioeco,"Less than $30,000","$100,000 or more",0.2931767104819855,0.2931767104819855,0.2931767104819855
